x,y,z
2703.566,-1689.375,9.144
596.341,-417.562,1.883
597.979,-418.709,1.889
593.817,-431.432,1.829
595.436,-432.608,1.834
527.098,-397.196,1.581
516.934,-403.872,1.509
512.206,-400.178,1.495
504.326,-394.022,1.472
486.492,-393.953,1.378
478.721,-387.66,1.357
465.755,-390.813,1.279
462.691,-388.242,1.271
454.335,-394.946,1.207
460.373,-400.194,1.224
454.805,-409.506,1.166
450.346,-405.491,1.155
450.346,-405.491,1.155
444.663,-414.653,1.098
444.663,-414.653,1.098
446.126,-416.017,1.102
440.237,-425.129,1.044
441.676,-426.518,1.047
443.114,-427.908,1.05
436.993,-436.99,0.991
439.821,-439.818,0.998
441.236,-441.233,1.001
436.246,-451.743,0.944
440.414,-456.059,0.953
444.582,-460.375,0.962
439.208,-470.99,0.903
441.936,-473.915,0.908
443.3,-475.378,0.911
437.613,-486.015,0.849
438.952,-487.501,0.852
440.29,-488.987,0.854
434.313,-499.616,0.792
435.625,-501.125,0.794
438.249,-504.144,0.799
430.67,-513.248,0.732
431.955,-514.78,0.735
434.526,-517.844,0.739
429.199,-530.011,0.674
432.974,-534.674,0.681
439.268,-542.445,0.691
438.354,-561.061,0.63
433.31,-575.015,0.563
425.56,-585.726,0.49
429.086,-590.58,0.495
431.437,-593.816,0.497
425.598,-607.808,0.425
430.186,-614.361,0.429
431.333,-616.0,0.43
421.635,-625.092,0.353
423.733,-652.483,0.283
252.774,-404.517,0.124
241.556,-402.01,0.072
237.951,-396.01,0.071
228.503,-395.772,0.022
226.003,-391.442,0.022
224.503,-388.844,0.021
216.228,-390.079,-0.025
215.258,-388.329,-0.025
213.804,-385.706,-0.025
206.57,-388.495,-0.071
206.101,-387.612,-0.071
198.397,-389.368,-0.116
197.943,-388.477,-0.117
197.489,-387.586,-0.116
190.256,-390.075,-0.161
189.818,-389.176,-0.161
189.818,-389.176,-0.161
182.998,-392.43,-0.206
182.998,-392.43,-0.206
182.575,-391.523,-0.206
175.714,-394.65,-0.251
175.714,-394.65,-0.251
176.121,-395.563,-0.252
169.191,-398.577,-0.297
169.581,-399.497,-0.297
169.581,-399.497,-0.297
162.958,-403.323,-0.344
163.707,-405.178,-0.345
164.456,-407.032,-0.347
158.044,-411.707,-0.394
158.403,-412.641,-0.395
158.761,-413.574,-0.396
152.203,-418.161,-0.444
152.545,-419.101,-0.445
153.229,-420.98,-0.447
147.162,-427.373,-0.497
148.139,-430.209,-0.5
149.115,-433.046,-0.504
142.771,-439.386,-0.556
144.007,-443.19,-0.561
145.243,-446.995,-0.566
138.882,-454.243,-0.621
140.928,-460.937,-0.63
144.991,-505.621,-0.741
145.543,-507.544,-0.744
137.698,-513.87,-0.804
139.768,-521.598,-0.816
140.804,-525.461,-0.822
132.095,-529.779,-0.88
132.579,-531.72,-0.884
133.063,-533.66,-0.886
123.73,-535.901,-0.942
124.18,-537.85,-0.946
124.63,-539.799,-0.949
115.606,-543.848,-1.009
116.022,-545.804,-1.012
116.853,-549.717,-1.019
108.005,-555.599,-1.083
109.15,-561.488,-1.095
109.913,-565.415,-1.103
101.071,-573.156,-1.172
102.46,-581.034,-1.188
103.85,-588.912,-1.203
94.807,-598.536,-1.28
96.372,-608.413,-1.3
96.873,-689.224,-1.538
