,angle,distance,servo
56,1.9902207626647839,2036.25,55.0
57,2.0134009167928335,2050.5,55.0
58,2.0368537786165075,2068.5,55.0
59,2.059488517353309,2091.25,55.0
60,2.08212325609011,2116.75,55.0
61,2.1061215333050325,2138.5,55.0
62,2.128756272041834,2165.75,55.0
63,2.151391010778635,2198.25,55.0
64,2.174571164906685,2224.25,55.0
65,2.1980240267303586,2251.25,55.0
66,2.243566211899586,2375.0,55.0
67,2.2662009506363874,2422.0,55.0
68,2.288562981677565,2465.0,55.0
69,2.311743135805614,2509.5,55.0
70,2.335195997629288,2555.75,55.0
71,2.3575580286704656,2614.25,55.0
72,2.380738182798515,2668.5,55.0
73,2.4036456292309407,2717.75,55.0
74,2.426007660272118,2780.5,55.0
75,2.4494605220957917,2848.5,55.0
76,2.495275414960643,3016.75,55.0
77,2.5179101536974446,3091.75,55.0
78,2.5639977542579198,3282.75,55.0
79,2.6098126471227707,3422.5,55.0
80,2.6332655089464447,3376.75,55.0
81,2.6561729553788704,3324.0,55.0
82,2.679625817202544,3304.5,55.0
83,2.7036240944174663,3278.75,55.0
84,2.7268042485455157,3214.0,55.0
85,2.7502571103691897,3174.0,55.0
86,2.773437264497239,3154.5,55.0
87,2.796617418625289,3130.75,55.0
88,2.8195248650577147,3110.0,55.0
89,2.842705019185764,3089.75,55.0
90,2.866157881009438,3068.5,55.0
91,2.8893380351374875,3040.25,55.0
92,2.9125181892655374,3026.0,55.0
93,2.935425635697963,3001.5,55.0
94,2.959151205217261,2981.25,55.0
95,2.9823313593453107,2985.75,55.0
96,3.0052388057777364,2969.25,55.0
97,3.0281462522101616,2954.5,55.0
98,3.155500746066623,1330.5,55.0
99,3.179499023281545,1311.25,55.0
100,3.2024064697139707,1305.25,55.0
101,3.2250412084507722,1301.5,55.0
102,3.24876677797007,1300.75,55.0
103,3.272219639793744,1306.0,55.0
104,3.294854378530545,1315.5,55.0
105,3.3174891172673466,1316.0,55.0
106,3.341487394482269,1313.75,55.0
107,3.3646675486103184,1315.75,55.0
108,3.3870295796514958,1315.5,55.0
109,3.411300564562042,1311.75,55.0
110,3.43502613408134,1297.5,55.0
111,3.4576608728181415,1283.5,55.0
112,3.5034757656829925,1363.5,55.0
113,3.5266559198110423,1366.25,55.0
114,3.550654197025964,1364.5,55.0
115,3.57356164345839,1364.75,55.0
116,3.5970145052820635,1360.75,55.0
117,3.619649244018865,1363.5,55.0
118,3.6433748135381627,1382.0,55.0
119,3.682372014012411,2202.5,55.0
120,3.706097583531709,2137.25,55.0
121,3.7300958607466312,2078.5,55.0
122,3.753548722570305,2023.5,55.0
123,3.777546999785227,1967.25,55.0
124,3.8009998616089007,1915.75,55.0
125,3.8863573703392484,870.0,55.0
126,3.9103556475541703,865.5,55.0
127,4.157428819789618,623.25,55.0
128,4.18142709700454,613.0,55.0
129,4.202971004958845,606.0,55.0
130,4.227514697565015,601.25,55.0
131,4.250149436301816,598.75,55.0
132,4.275238544299235,598.75,55.0
133,4.297327867644788,600.0,55.0
134,4.320235314077214,602.5,55.0
135,4.341779222031519,606.0,55.0
136,4.36441396076832,608.0,55.0
137,4.390048484156987,610.5,55.0
138,4.413501345980661,615.75,55.0
139,4.4339544231524695,622.75,55.0
140,4.456043746498023,632.0,55.0
141,4.480587439104193,645.5,55.0
142,4.503767593232243,651.25,55.0
143,4.52612962427342,649.25,55.0
144,4.576853255659505,1309.0,55.0
145,4.6003061174831785,1309.25,55.0
146,4.623486271611228,1309.5,55.0
147,4.76474885794452,572.25,55.0
148,4.789565258246314,565.75,55.0
149,4.810291043113747,566.5,55.0
150,5.87712354839528,265.5,55.0
151,5.940937149171323,400.0,55.0
152,5.968753334124983,396.75,55.0
153,5.994115149818025,393.5,55.0
154,6.015113642381082,390.0,55.0
155,6.041293581160997,387.0,55.0
156,6.062564781419678,386.75,55.0
157,6.082472443200238,389.25,55.0
158,6.1078342588932815,391.25,55.0
159,6.133196074586324,392.75,55.0
160,6.150922074801891,395.5,55.0
161,6.1754657674080615,398.5,55.0
0,0,0,0
0,6.195646136884246,402.25,50.0
1,1.2618185076527755,2231.75,50.0
2,1.2852713694764493,2229.5,50.0
3,1.308451523604499,2219.25,50.0
4,1.3316316777325485,2203.25,50.0
5,1.3553572472518465,2178.5,50.0
6,1.377991985988648,2160.0,50.0
7,1.401717555507946,2150.75,50.0
8,1.4251704173316198,2146.0,50.0
9,1.4475324483727972,2141.5,50.0
10,1.4707126025008468,2135.5,50.0
11,1.4941654643245206,2124.25,50.0
12,1.5178910338438185,2109.5,50.0
13,1.5410711879718682,2102.25,50.0
14,1.5642513420999178,2097.25,50.0
15,1.5868860808367193,2094.0,50.0
16,1.6103389426603931,2093.75,50.0
17,1.634064512179691,2092.0,50.0
18,1.6566992509164924,2089.25,50.0
19,1.6798794050445423,2088.75,50.0
20,1.7030595591725919,2092.5,50.0
21,1.7262397133006415,2098.5,50.0
22,1.7494198674286912,2102.5,50.0
23,1.772600021556741,2108.75,50.0
24,1.7957801756847906,2119.25,50.0
25,1.8189603298128403,2128.25,50.0
26,1.84214048394089,2136.75,50.0
27,1.8645025149820673,2144.5,50.0
28,1.8882280845013653,2151.75,50.0
29,1.9108628232381668,2163.25,50.0
30,1.9345883927574647,2180.5,50.0
31,1.957223131494266,2199.0,50.0
32,1.9804032856223157,2214.75,50.0
33,2.0030380243591175,2224.0,50.0
34,2.026218178487167,2239.75,50.0
35,2.0493983326152168,2268.75,50.0
36,2.072578486743266,2289.25,50.0
37,2.09603134856694,2306.25,50.0
38,2.1186660873037417,2332.0,50.0
39,2.141846241431791,2366.75,50.0
40,2.1644809801685927,2401.25,50.0
41,2.1879338419922667,2437.25,50.0
42,2.210568580729068,2475.0,50.0
43,2.2334760271614935,2514.75,50.0
44,2.2566561812895434,2556.25,50.0
45,2.279290920026345,2610.5,50.0
46,2.30219836645877,2656.5,50.0
47,2.325105812891196,2691.25,50.0
48,2.34855867471487,2746.5,50.0
49,2.371193413451671,2808.75,50.0
50,2.394373567579721,2869.25,50.0
51,2.4172810140121466,2927.5,50.0
52,2.4399157527489477,2995.5,50.0
53,2.4628231991813734,3062.75,50.0
54,2.485730645613799,3126.75,50.0
55,2.531818246174274,3323.0,50.0
56,2.5547256926067,3404.75,50.0
57,2.5776331390391256,3470.5,50.0
58,2.6013587085584233,3453.0,50.0
59,2.624538862686473,3396.0,50.0
60,2.6477190168145226,3351.5,50.0
61,2.6708991709425725,3296.25,50.0
62,2.6940793250706223,3256.75,50.0
63,2.7172594791986717,3234.75,50.0
64,2.7407123410223457,3186.5,50.0
65,2.763892495150395,3157.5,50.0
66,2.787072649278445,3139.75,50.0
67,2.810525511102119,3107.0,50.0
68,2.8337056652301684,3089.25,50.0
69,2.856613111662594,3072.0,50.0
70,2.8800659734862677,3042.75,50.0
71,2.9029734199186934,3033.0,50.0
72,2.925880866351119,3030.25,50.0
73,2.973059297694091,2942.5,50.0
74,2.9959667441265165,2965.5,50.0
75,3.018874190558942,2964.25,50.0
76,3.0420543446869917,2951.25,50.0
77,3.065234498815041,2935.75,50.0
78,3.1704996693259493,1321.5,50.0
79,3.194497946540871,1308.75,50.0
80,3.217678100668921,1304.5,50.0
81,3.2400401317100984,1300.0,50.0
82,3.263492993533772,1303.25,50.0
83,3.2861277322705735,1312.25,50.0
84,3.3093078863986234,1319.0,50.0
85,3.3335788713091694,1322.25,50.0
86,3.356213610045971,1321.0,50.0
87,3.3793937641740204,1320.0,50.0
88,3.403664749084567,1319.0,50.0
89,3.4268449032126163,1319.25,50.0
90,3.472932503773092,1272.5,50.0
91,3.497203488683638,1271.0,50.0
92,3.542200258461617,1387.25,50.0
93,3.5656531202852904,1381.0,50.0
94,3.58883327441334,1377.0,50.0
95,3.612286136237014,1375.75,50.0
96,3.634648167278191,1374.5,50.0
97,3.6583737367974893,1379.5,50.0
98,3.746458322484078,1869.0,50.0
99,3.770183892003376,1819.25,50.0
100,3.793909461522674,1768.25,50.0
101,3.8176350310419718,1718.0,50.0
102,3.841906015952518,1672.75,50.0
103,3.899447339729206,970.25,50.0
104,3.920991247683511,974.5,50.0
105,3.945534940289681,973.25,50.0
106,4.079161711145497,1379.0,50.0
107,4.103978111447291,1358.0,50.0
108,4.127158265575341,1339.5,50.0
109,4.150611127399015,1319.75,50.0
110,4.662210764389853,612.0,50.0
111,4.685663626213526,600.5,50.0
112,4.734478303730243,593.75,50.0
113,4.759840119423286,589.75,50.0
114,4.778929658116974,592.0,50.0
115,4.8056550122881365,596.5,50.0
116,6.039657334987252,394.5,50.0
117,6.05874687368094,392.0,50.0
118,6.0808361970264935,390.75,50.0
119,6.108925089675777,391.25,50.0
120,6.126378382195721,392.75,50.0
121,6.151740197888763,395.0,50.0
122,6.176556598190558,397.75,50.0
0,0,0,0
0,6.20055487540548,400.75,45.0
1,6.22046253718604,405.25,45.0
2,6.242824568227218,410.0,45.0
3,6.267368260833388,415.75,45.0
4,0.00545415391248228,424.0,45.0
5,0.09244790881657464,475.0,45.0
6,0.11181015520588673,474.5,45.0
7,0.16662440202633366,647.75,45.0
8,0.1930770485018727,646.75,45.0
9,0.315795511532724,528.75,45.0
10,0.46469391334349025,704.5,45.0
11,0.4906011444277811,708.75,45.0
12,0.5126904677733343,717.0,45.0
13,0.5345070834232635,733.5,45.0
14,0.5568691144644408,744.0,45.0
15,0.6776786236259232,629.25,45.0
16,0.7281295473163844,614.0,45.0
17,0.7491280398794411,625.0,45.0
18,0.8489390564778668,1102.75,45.0
19,0.8707556721277959,1129.5,45.0
20,0.892299580082101,1160.25,45.0
21,0.9162978572970231,1187.75,45.0
22,0.9389325960338245,1214.5,45.0
23,1.2779082616945983,2350.0,45.0
24,1.301088415822648,2354.0,45.0
25,1.3242685699506975,2333.25,45.0
26,1.3482668471656196,2315.0,45.0
27,1.370901585902421,2307.25,45.0
28,1.3938090323348467,2293.0,45.0
29,1.4178073095497687,2276.5,45.0
30,1.4409874636778184,2260.5,45.0
31,1.4636222024146197,2246.25,45.0
32,1.4862569411514213,2236.25,45.0
33,1.509437095279471,2228.25,45.0
34,1.5326172494075205,2225.5,45.0
35,1.5560701112311945,2222.0,45.0
36,1.5795229730548683,2213.5,45.0
37,1.6021577117916697,2210.25,45.0
38,1.6253378659197193,2213.0,45.0
39,1.6490634354390172,2208.0,45.0
40,1.672243589567067,2205.25,45.0
41,1.6954237436951167,2205.75,45.0
42,1.7186038978231664,2206.5,45.0
43,1.741784051951216,2216.75,45.0
44,1.7644187906880175,2220.25,45.0
45,1.7878716525116913,2223.75,45.0
46,1.8105063912484929,2236.5,45.0
47,1.8339592530721667,2244.5,45.0
48,1.8576848225914646,2251.75,45.0
49,1.880319561328266,2263.5,45.0
50,1.9029543000650675,2282.25,45.0
51,1.9264071618887413,2300.0,45.0
52,1.9490419006255426,2311.5,45.0
53,1.9724947624492164,2328.75,45.0
54,1.995402208881642,2352.0,45.0
55,2.0180369476184437,2371.25,45.0
56,2.041489809442117,2389.0,45.0
57,2.064669963570167,2413.5,45.0
58,2.0873047023069686,2439.75,45.0
59,2.110212148739394,2465.75,45.0
60,2.133937718258692,2494.5,45.0
61,2.1571178723867415,2520.0,45.0
62,2.180025318819167,2558.75,45.0
63,2.2023873498603446,2608.25,45.0
64,2.2255675039883944,2647.25,45.0
65,2.249020365812068,2672.75,45.0
66,2.2716551045488695,2714.25,45.0
67,2.294289843285671,2770.75,45.0
68,2.317197289718097,2821.5,45.0
69,2.339832028454898,2871.5,45.0
70,2.3624667671916995,2925.5,45.0
71,2.3859196290153735,2996.5,45.0
72,2.4088270754477987,3061.0,45.0
73,2.4314618141846003,3124.0,45.0
74,2.45464196831265,3202.25,45.0
75,2.4775494147450754,3282.0,45.0
76,2.500184153481877,3366.25,45.0
77,2.523637015305551,3443.25,45.0
78,2.5462717540423525,3519.5,45.0
79,2.569724615866026,3541.0,45.0
80,2.5931774776897,3486.25,45.0
81,2.6160849241221253,3414.0,45.0
82,2.639265078250175,3343.25,45.0
83,2.662172524682601,3319.5,45.0
84,2.6856253865062745,3298.25,45.0
85,2.7093509560255726,3237.0,45.0
86,2.732531110153622,3191.25,45.0
87,2.755711264281672,3175.0,45.0
88,2.7788914184097218,3161.25,45.0
89,2.802071572537771,3116.75,45.0
90,2.825524434361445,3096.0,45.0
91,2.8489772961851187,3089.0,45.0
92,2.8721574503131686,3059.5,45.0
93,2.89479218904997,3040.75,45.0
94,2.9182450508736437,3043.75,45.0
95,2.9416979126973177,3039.0,45.0
96,2.964878066825367,2982.0,45.0
97,2.988058220953417,2954.5,45.0
98,3.011238375081467,2961.25,45.0
99,3.0344185292095163,2957.75,45.0
100,3.057053267946318,2953.75,45.0
101,3.160409484587857,1336.5,45.0
102,3.184680469498403,1314.75,45.0
103,3.207860623626453,1304.75,45.0
104,3.2310407777545027,1301.75,45.0
105,3.253948224186928,1301.75,45.0
106,3.2768556706193537,1304.0,45.0
107,3.3000358247474035,1309.0,45.0
108,3.323215978875453,1313.25,45.0
109,3.346396133003503,1319.75,45.0
110,3.3695762871315527,1323.5,45.0
111,3.3930291489552262,1320.5,45.0
112,3.4153911799964036,1324.0,45.0
113,3.4396621649069496,1320.25,45.0
114,3.4631150267306237,1296.75,45.0
115,3.486295180858673,1272.75,45.0
116,3.509748042682347,1268.0,45.0
117,3.555562935547198,1384.75,45.0
118,3.5781976742839996,1390.75,45.0
119,3.602195951498922,1394.75,45.0
120,3.6253761056269713,1390.5,45.0
121,3.6477381366681487,1386.0,45.0
122,3.6720091215786947,1385.75,45.0
123,3.6946438603154963,1395.0,45.0
124,3.784091984480206,1720.5,45.0
125,3.8072721386082553,1674.0,45.0
126,3.8307250004319293,1632.75,45.0
127,3.8549959853424753,1593.25,45.0
128,3.8787215548617735,1556.5,45.0
129,3.902174416685447,1521.25,45.0
130,3.9818050638076885,993.25,45.0
131,4.0925243882310784,1315.0,45.0
132,4.116249957750377,1296.0,45.0
133,4.13970281957405,1283.0,45.0
134,4.280692698211717,1197.25,45.0
135,4.351051283682739,1178.5,45.0
136,4.37368602241954,1161.5,45.0
137,4.39686617654759,1154.0,45.0
138,4.42004633067564,1148.25,45.0
139,4.4443173155861855,1142.25,45.0
140,4.466952054322987,1136.25,45.0
141,4.490404916146661,1132.0,45.0
142,4.5135850702747105,1129.5,45.0
143,4.537310639794009,1124.75,45.0
144,4.561581624704555,1112.25,45.0
145,4.6973900571253635,605.25,45.0
146,4.7197520881665405,601.75,45.0
147,4.7451139038595835,599.0,45.0
148,4.766930519509512,601.25,45.0
149,4.789019842855065,607.25,45.0
150,4.8135635354612365,618.25,45.0
151,6.022204042467309,398.0,45.0
152,6.0481112735516005,395.5,45.0
153,6.066928104549664,393.5,45.0
154,6.093108043329579,392.25,45.0
155,6.117651735935749,392.0,45.0
156,6.132650659195075,393.5,45.0
157,6.163466628800601,395.0,45.0
0,0,0,0
0,6.1850105367549055,398.0,40.0
1,1.2713632769996195,2233.75,40.0
2,1.294270723432045,2216.75,40.0
3,1.317996292951343,2208.0,40.0
4,1.3411764470793925,2195.25,40.0
5,1.3649020165986905,2183.5,40.0
6,1.3880821707267401,2176.5,40.0
7,1.41126232485479,2168.25,40.0
8,1.4347151866784638,2161.0,40.0
9,1.4576226331108892,2159.5,40.0
10,1.4813482026301872,2161.0,40.0
11,1.5037102336713646,2160.75,40.0
12,1.5271630954950384,2162.75,40.0
13,1.5508886650143363,2162.5,40.0
14,1.574068819142386,2158.75,40.0
15,1.5967035578791875,2160.0,40.0
16,1.6204291273984854,2169.25,40.0
17,1.643609281526535,2173.5,40.0
18,1.6670621433502089,2178.75,40.0
19,1.6902422974782585,2187.0,40.0
20,1.71287703621506,2200.25,40.0
21,1.7357844826474855,2217.5,40.0
22,1.7595100521667835,2227.75,40.0
23,1.782690206294833,2237.75,40.0
24,1.8053249450316347,2251.25,40.0
25,1.8285050991596843,2264.75,40.0
26,1.8522306686789822,2285.5,40.0
27,1.8740472843289113,2308.25,40.0
28,1.8966820230657129,2327.75,40.0
29,1.9201348848893867,2350.5,40.0
30,1.9433150390174363,2369.75,40.0
31,1.9659497777542378,2395.75,40.0
32,1.9891299318822875,2429.5,40.0
33,2.0123100860103373,2461.0,40.0
34,2.0349448247471384,2490.25,40.0
35,2.0581249788751883,2528.75,40.0
36,2.081032425307614,2573.0,40.0
37,2.1044852871312876,2610.25,40.0
38,2.126847318172465,2647.0,40.0
39,2.150572887691763,2680.25,40.0
40,2.1734803341241884,2724.0,40.0
41,2.19611507286099,2779.75,40.0
42,2.21929522698904,2835.25,40.0
43,2.242202673421465,2877.5,40.0
44,2.2651101198538908,2919.0,40.0
45,2.288562981677565,2973.25,40.0
46,2.31147042810999,3024.5,40.0
47,2.3343778745424157,3078.75,40.0
48,2.3572853209748414,3141.25,40.0
49,2.3801927674072667,3212.5,40.0
50,2.4036456292309407,3280.75,40.0
51,2.4268257833589906,3348.75,40.0
52,2.4494605220957917,3426.75,40.0
53,2.4726406762238415,3501.5,40.0
54,2.4955481226562672,3582.25,40.0
55,2.5187282767843167,3621.5,40.0
56,2.5419084309123665,3609.25,40.0
57,2.588814154559714,3458.0,40.0
58,2.612267016383388,3399.5,40.0
59,2.634901755120189,3354.75,40.0
60,2.6586273246394874,3320.75,40.0
61,2.681807478767537,3269.25,40.0
62,2.705805755982459,3230.75,40.0
63,2.7284404947192606,3204.5,40.0
64,2.751893356542934,3180.75,40.0
65,2.775346218366608,3147.5,40.0
66,2.7985263724946576,3109.75,40.0
67,2.8214338189270833,3092.0,40.0
68,2.8448866807507573,3072.75,40.0
69,2.868339542574431,3050.75,40.0
70,2.8912469890068566,3049.25,40.0
71,2.9149725585261543,3048.25,40.0
72,2.961332866782254,3033.5,40.0
73,2.9847857286059276,2978.5,40.0
74,3.0079658827339775,2948.75,40.0
75,3.031146036862027,2958.25,40.0
76,3.0540534832944526,2958.25,40.0
77,3.0775063451181266,2943.75,40.0
78,3.1814079771509136,1328.75,40.0
79,3.2051335466702118,1306.75,40.0
80,3.229404531580758,1299.0,40.0
81,3.251221147230687,1301.75,40.0
82,3.274674009054361,1302.25,40.0
83,3.2978541631824103,1306.0,40.0
84,3.3218524403973326,1313.25,40.0
85,3.345032594525382,1320.0,40.0
86,3.3676673332621836,1328.25,40.0
87,3.3911201950858576,1333.0,40.0
88,3.414300349213907,1334.75,40.0
89,3.437753211037581,1333.25,40.0
90,3.461751488252503,1322.0,40.0
91,3.4849316423805528,1292.75,40.0
92,3.5089299195954746,1271.75,40.0
93,3.531019242941028,1269.0,40.0
94,3.554472104764702,1275.75,40.0
95,3.5997415822383045,1402.25,40.0
96,3.623739859453227,1409.25,40.0
97,3.646647305885652,1405.0,40.0
98,3.669554752318078,1408.0,40.0
99,3.693825737228624,1416.0,40.0
100,3.7838192767845817,1627.75,40.0
101,3.808362969390752,1584.5,40.0
102,3.8320885389100496,1542.5,40.0
103,3.855814108429348,1504.25,40.0
104,3.8784488471661493,1466.5,40.0
105,3.902447124381071,1431.0,40.0
106,3.926445401595993,1401.75,40.0
107,3.949625555724043,1373.0,40.0
108,3.9749873714170856,1346.0,40.0
109,3.9992583563276316,1319.25,40.0
110,4.0232566335425535,1293.25,40.0
111,4.04616407997498,1273.5,40.0
112,4.165337342962717,1180.5,40.0
113,4.188244789395143,1166.5,40.0
114,4.212515774305689,1154.25,40.0
115,4.235423220738115,1141.25,40.0
116,4.259966913344285,1128.75,40.0
117,4.28287435977671,1118.0,40.0
118,4.3543237760302285,1099.0,40.0
119,4.376685807071405,1080.25,40.0
120,4.399047838112582,1073.0,40.0
121,4.424136946110001,1066.0,40.0
122,4.447862515629299,1059.5,40.0
123,4.471315377452973,1054.25,40.0
124,4.493950116189774,1050.25,40.0
125,4.517948393404697,1046.25,40.0
126,4.54003771675025,1042.75,40.0
127,4.624304394698101,671.5,40.0
128,4.648029964217399,659.5,40.0
129,4.671482826041073,652.75,40.0
130,4.718115841992796,653.25,40.0
131,4.74156870381647,666.5,40.0
132,4.773748211900116,1036.0,40.0
133,4.796382950636917,1040.0,40.0
134,6.093108043329579,397.5,40.0
135,6.112742997414515,395.25,40.0
136,6.138377520803182,394.75,40.0
137,6.1571943518012455,396.25,40.0
0,0,0,0
0,6.205736321622338,400.5,35.0
1,6.227825644967891,406.0,35.0
2,6.251551214487189,410.75,35.0
3,6.272004291658997,416.0,35.0
4,0.014726215563702155,423.0,35.0
5,0.09599310885968812,474.0,35.0
6,0.12135492455273073,475.25,35.0
7,0.17507834059068117,658.75,35.0
8,0.3239767424014474,531.5,35.0
9,0.36733726600568156,534.5,35.0
10,0.4491495746929157,715.75,35.0
11,0.5189627447726889,722.0,35.0
12,0.5426883142919868,729.0,35.0
13,0.5634140991594195,738.25,35.0
14,0.5863215455918451,751.0,35.0
15,0.6547711771934976,815.5,35.0
16,0.7284022550120085,718.25,35.0
17,0.7513097014444341,719.25,35.0
18,0.8003970866567746,660.25,35.0
19,0.8219409946110796,673.5,35.0
20,0.8999353955595761,1169.25,35.0
21,0.9220247189051294,1204.75,35.0
22,0.944932165337555,1241.0,35.0
23,0.9678396117699806,1277.75,35.0
24,0.9907470582024062,1314.0,35.0
25,1.0128363815479593,1350.0,35.0
26,1.1500083524468887,1734.75,35.0
27,1.2397291843072222,2130.0,35.0
28,1.263182046130896,2148.25,35.0
29,1.2860894925633215,2133.75,35.0
30,1.3095423543869953,2121.0,35.0
31,1.3327225085150451,2112.0,35.0
32,1.356720785729967,2106.25,35.0
33,1.3793555244667686,2102.75,35.0
34,1.4030810939860665,2090.25,35.0
35,1.4262612481141161,2078.25,35.0
36,1.4494414022421658,2075.0,35.0
37,1.4723488486745915,2070.0,35.0
38,1.495256295107017,2068.0,35.0
39,1.518981864626315,2068.5,35.0
40,1.5416166033631165,2071.25,35.0
41,1.564796757491166,2073.5,35.0
42,1.588522327010464,2069.75,35.0
43,1.6114297734428895,2074.0,35.0
44,1.6348826352665633,2085.5,35.0
45,1.6580627893946132,2087.25,35.0
46,1.681515651218287,2093.25,35.0
47,1.7046958053463366,2102.0,35.0
48,1.727603251778762,2107.75,35.0
49,1.7505106982111878,2112.75,35.0
50,1.7742362677304857,2116.25,35.0
51,1.7971437141629112,2129.0,35.0
52,1.820051160595337,2151.5,35.0
53,1.8432313147233865,2169.25,35.0
54,1.865593345764564,2183.25,35.0
55,1.8882280845013653,2203.0,35.0
56,1.911408238629415,2226.5,35.0
57,1.9343156850618406,2246.75,35.0
58,1.9577685468855144,2269.25,35.0
59,1.9806759933179399,2296.25,35.0
60,2.0038561474459895,2321.75,35.0
61,2.026763593878415,2349.25,35.0
62,2.049671040310841,2386.5,35.0
63,2.072578486743266,2423.0,35.0
64,2.095485933175692,2451.0,35.0
65,2.1186660873037417,2481.25,35.0
66,2.1413008260405433,2524.5,35.0
67,2.165026395559841,2572.5,35.0
68,2.1879338419922667,2626.75,35.0
69,2.210568580729068,2673.0,35.0
70,2.2334760271614935,2718.5,35.0
71,2.256383473593919,2780.5,35.0
72,2.2790182123307208,2837.25,35.0
73,2.3024710741543943,2892.0,35.0
74,2.3480132593236216,3046.75,35.0
75,2.370920705756047,3116.5,35.0
76,2.3935554444928484,3203.0,35.0
77,2.416462890925274,3300.25,35.0
78,2.462277783790125,3511.25,35.0
79,2.485185230222551,3618.75,35.0
80,2.508910799741849,3653.25,35.0
81,2.531818246174274,3609.0,35.0
82,2.555271107997948,3577.25,35.0
83,2.5781785544303735,3523.25,35.0
84,2.6016314162540475,3447.5,35.0
85,2.6248115703820973,3374.25,35.0
86,2.6479917245101467,3328.0,35.0
87,2.6708991709425725,3292.25,35.0
88,2.69462474046187,3257.0,35.0
89,2.7186230176767925,3239.75,35.0
90,2.7415304641092177,3194.25,35.0
91,2.765256033628516,3141.75,35.0
92,2.7884361877565658,3135.25,35.0
93,2.8118890495802393,3125.5,35.0
94,2.834796496012665,3088.0,35.0
95,2.8577039424450907,3066.0,35.0
96,2.8814295119643885,3064.75,35.0
97,2.904336958396814,3077.75,35.0
98,2.973604713085339,3040.75,35.0
99,2.997330282604637,2957.5,35.0
100,3.0205104367326867,2935.5,35.0
101,3.043690590860736,2949.5,35.0
102,3.066598037293162,2941.25,35.0
103,3.090050899116836,2939.25,35.0
104,3.170226961630325,1340.25,35.0
105,3.194497946540871,1315.75,35.0
106,3.217678100668921,1304.25,35.0
107,3.2403128394057226,1299.75,35.0
108,3.2645838243162686,1297.5,35.0
109,3.2880366861399426,1298.5,35.0
110,3.3098533017898717,1303.0,35.0
111,3.333033455917921,1310.0,35.0
112,3.3570317331328434,1320.0,35.0
113,3.3799391795652687,1325.75,35.0
114,3.4031193336933185,1330.25,35.0
115,3.425481364734496,1333.5,35.0
116,3.4492069342537937,1331.5,35.0
117,3.4721143806862194,1328.0,35.0
118,3.5195655197248152,1273.75,35.0
119,3.543291089244113,1269.25,35.0
120,3.5672893664590353,1269.25,35.0
121,3.7279141991816385,1453.5,35.0
122,3.7740017997421136,1569.0,35.0
123,3.7971819538701634,1543.0,35.0
124,3.8214529387807095,1502.25,35.0
125,3.8443603852131347,1462.5,35.0
126,3.868358662428057,1424.25,35.0
127,3.892356939642979,1390.5,35.0
128,3.9155370937710288,1360.0,35.0
129,3.9392626632903265,1332.5,35.0
130,3.9648971866789933,1304.5,35.0
131,3.9883500485026673,1279.75,35.0
132,4.0112574949350925,1256.75,35.0
133,4.107250603794781,1174.0,35.0
134,4.130430757922831,1157.5,35.0
135,4.153338204355256,1141.25,35.0
136,4.177881896961426,1128.25,35.0
137,4.201062051089476,1114.5,35.0
138,4.224787620608774,1102.0,35.0
139,4.2485131901280715,1091.5,35.0
140,4.272511467342994,1079.0,35.0
141,4.295691621471043,1068.5,35.0
142,4.366050206942065,1051.0,35.0
143,4.390048484156987,1034.5,35.0
144,4.412955930589413,1027.75,35.0
145,4.43668150010871,1021.25,35.0
146,4.45986165423676,1014.0,35.0
147,4.483314516060434,1009.75,35.0
148,4.505949254797235,1006.5,35.0
149,4.529947532012158,1001.5,35.0
150,4.552582270748959,998.25,35.0
151,4.635485410218689,697.75,35.0
152,4.657302025868619,694.0,35.0
153,4.681300303083541,696.5,35.0
154,4.740477873033973,994.25,35.0
155,4.762294488683903,995.75,35.0
156,4.7860200582032,998.0,35.0
157,4.807018550766258,1004.0,35.0
158,6.10374364345892,397.75,35.0
159,6.1250148437176,396.25,35.0
160,6.149831244019395,396.75,35.0
161,6.167557244234962,398.25,35.0
0,0,0,0
0,6.190737398363011,402.0,30.0
1,1.2833624156070804,2022.75,30.0
2,1.3068152774307542,2013.0,30.0
3,1.330268139254428,1995.75,30.0
4,1.3537210010781018,1984.75,30.0
5,1.3771738629017756,1977.75,30.0
6,1.4006267247254494,1971.5,30.0
7,1.423534171157875,1966.5,30.0
8,1.4475324483727972,1959.5,30.0
9,1.470985310196471,1955.75,30.0
10,1.4933473412376481,1952.0,30.0
11,1.517072910756946,1948.0,30.0
12,1.540253064884996,1947.5,30.0
13,1.5637059267086697,1949.75,30.0
14,1.5868860808367193,1949.5,30.0
15,1.6103389426603931,1952.75,30.0
16,1.633791804484067,1958.0,30.0
17,1.6569719586121165,1963.0,30.0
18,1.6804248204357903,1967.75,30.0
19,1.703332266868216,1973.0,30.0
20,1.7265124209962657,1979.0,30.0
21,1.7499652828199395,1985.75,30.0
22,1.773145436947989,1999.75,30.0
23,1.796871006467287,2013.25,30.0
24,1.8192330375084644,2025.5,30.0
25,1.842413191636514,2036.75,30.0
26,1.865593345764564,2049.25,30.0
27,1.8882280845013653,2067.0,30.0
28,1.911135530933791,2086.25,30.0
29,1.9345883927574647,2107.75,30.0
30,1.9580412545811385,2131.75,30.0
31,1.9806759933179399,2154.5,30.0
32,2.0035834397503653,2172.25,30.0
33,2.026763593878415,2198.5,30.0
