num,angle,distance,servo
19,4.351323991378363,523.0,108.0
20,4.375867683984533,525.25,108.0
21,4.398775130416959,529.5,108.0
22,4.42604589997937,536.0,108.0
23,4.449771469498668,544.25,108.0
24,4.48767783919042,687.0,108.0
25,4.512766947187838,692.5,108.0
26,4.538674178272129,695.5,108.0
27,4.561854332400179,698.5,108.0
28,4.588852394266966,702.5,108.0
29,4.613123379177512,706.5,108.0
30,4.6393033179574275,710.5,108.0
31,4.711843564993441,728.75,108.0
32,4.735841842208363,741.25,108.0
33,4.985642091400052,177.5,108.0
34,5.010458491701846,179.25,108.0
35,5.035547599699265,181.25,108.0
36,5.0603640000010595,183.25,108.0
37,5.080817077172868,185.75,108.0
38,5.110269508300272,188.5,108.0
39,5.134813200906442,191.0,108.0
40,5.418974619746769,150.0,108.0
41,5.478424897392826,137.25,108.0
42,5.493423820652152,134.5,108.0
43,5.64641283789728,115.5,108.0
44,5.670411115112202,114.5,108.0
45,5.702590623195848,112.5,108.0
0,3.9845321407639296,628.25,117.0
1,4.0104393718482205,610.0,117.0
2,4.0390736798887525,592.75,117.0
3,4.066617157146788,576.25,117.0
4,4.091706265144206,559.75,117.0
5,4.115977250054753,545.5,117.0
6,4.141339065747795,534.5,117.0
7,4.169427958397079,524.5,117.0
8,4.192608112525129,513.5,117.0
9,4.218788051305044,503.25,117.0
10,4.249876728606193,492.0,117.0
11,4.2755112519948595,480.5,117.0
12,4.300600359992278,474.0,117.0
13,4.3273257141634405,474.25,117.0
14,4.348051499030873,474.75,117.0
15,4.374504145506412,473.0,117.0
16,4.397411591938838,471.75,117.0
17,4.423046115327505,471.0,117.0
18,4.448407931020547,470.5,117.0
19,4.474042454409214,470.75,117.0
20,4.5007678085803775,471.5,117.0
21,4.527493162751541,472.0,117.0
22,4.547400824532101,473.25,117.0
23,4.5994879943963065,475.25,117.0
24,4.623486271611228,479.25,117.0
25,4.6504843334780155,483.5,117.0
26,4.674209902997314,487.0,117.0
27,4.695753810951619,490.25,117.0
28,4.724933534383399,492.75,117.0
29,4.749749934685194,494.75,117.0
30,4.771293842639499,497.25,117.0
31,4.992459783790655,120.5,117.0
32,5.487696959044046,132.75,117.0
33,5.555055759863202,129.25,117.0
34,5.571963636991897,125.5,117.0
35,5.581508406338741,122.25,117.0
36,5.626777883812344,119.25,117.0
37,5.654594068766004,116.5,117.0
38,5.671501945894699,114.0,117.0
39,5.729861392758259,111.75,117.0
40,5.736406377453238,109.5,117.0
41,5.762313608537529,107.5,117.0
42,5.822854716966082,105.25,117.0
43,5.909030348783302,100.25,117.0
44,5.911757425739543,100.25,117.0
45,5.956208780126274,99.5,117.0
46,5.983752257384309,99.25,117.0
0,3.770456599699,605.25,126.0
1,3.8459966313868796,614.0,126.0
2,4.307145344687257,1080.5,126.0
3,4.332507160380299,1069.0,126.0
4,4.358141683768966,1058.0,126.0
5,4.384321622548881,1049.25,126.0
6,4.408592607459426,1042.0,126.0
7,4.475951408278583,614.75,126.0
8,4.533492732055271,1018.25,126.0
9,4.559672670835186,1010.0,126.0
10,4.584761778832604,1008.25,126.0
11,4.610669009916895,1004.5,126.0
12,4.635212702523066,1001.75,126.0
13,4.6592109797379875,1001.25,126.0
14,4.685390918517903,999.25,126.0
15,4.709934611124073,998.5,126.0
16,4.7355691345127395,1000.0,126.0
17,4.760658242510158,1000.75,126.0
18,5.6311412069423294,119.0,126.0
19,5.664138838112848,116.5,126.0
20,5.695227515413997,114.0,126.0
21,5.717862254150798,111.75,126.0
22,5.725225361932649,109.25,126.0
23,5.763131731624401,107.25,126.0
24,5.8045833013592665,105.5,126.0
25,5.8348538555735425,104.0,126.0
26,5.871942102178423,102.5,126.0
27,5.9000309948277065,101.25,126.0
28,5.904394317957692,100.25,126.0
29,5.933846749085096,99.25,126.0
30,5.97584373421121,98.5,126.0
0,3.897265678164213,704.0,135.0
1,3.921263955379135,705.5,135.0
2,4.042073464540618,857.75,135.0
3,4.138884696487178,1036.0,135.0
4,4.163701096788972,1019.5,135.0
5,4.189881035568887,1004.75,135.0
6,4.216333682044427,990.25,135.0
7,4.2397865438681,976.75,135.0
8,4.267330021126136,963.75,135.0
9,4.292691836819178,950.75,135.0
10,4.316417406338476,940.25,135.0
11,4.343688175900888,931.0,135.0
12,4.368504576202682,923.75,135.0
13,4.444044607890562,909.75,135.0
14,4.46913371588798,895.25,135.0
15,4.496131777754767,889.75,135.0
16,4.5214935934478095,884.0,135.0
17,4.545491870662732,880.0,135.0
18,4.571126394051399,876.5,135.0
19,4.595124671266321,872.5,135.0
20,4.622395440828732,870.25,135.0
21,4.672573656823569,868.0,135.0
22,4.6982081802122355,866.5,135.0
23,4.722751872818406,866.75,135.0
24,4.7467501500333285,866.5,135.0
25,4.773748211900116,867.0,135.0
26,4.797746489115037,870.75,135.0
27,5.723043700367656,109.25,135.0
28,5.756586746929422,107.25,135.0
29,5.78031231644872,105.25,135.0
30,5.811673701445494,103.75,135.0
31,5.853397978875983,102.25,135.0
32,5.8738510560477915,101.0,135.0
33,5.896758502480217,100.0,135.0
34,5.929210718259486,99.0,135.0
35,5.9510273339094155,98.5,135.0
36,5.993569734426777,98.0,135.0
37,6.0211132116848125,97.5,135.0
0,3.9605338635490077,1130.75,144.0
1,3.987531925415795,1103.75,144.0
2,4.012075618021965,1078.5,144.0
3,4.039346387584376,1054.0,144.0
4,4.063890080190546,1032.0,144.0
5,4.0892518958835895,1013.0,144.0
6,4.115704542359128,993.25,144.0
7,4.142429896530292,973.75,144.0
8,4.166700881440837,958.0,144.0
9,4.193426235612001,942.25,144.0
10,4.218515343609419,928.75,144.0
11,4.244967990084958,918.0,144.0
12,4.268693559604256,905.75,144.0
13,4.29678245225354,892.5,144.0
14,4.32132614485971,881.75,144.0
15,4.347233375944001,873.0,144.0
16,4.3734133147239165,864.5,144.0
17,4.399593253503831,855.75,144.0
18,4.423591530718753,848.0,144.0
19,4.450044177194292,841.5,144.0
20,4.476496823669831,835.5,144.0
21,4.499949685493505,830.0,144.0
22,4.525856916577796,825.25,144.0
23,4.553127686140207,820.75,144.0
24,4.57848950183325,816.75,144.0
25,4.602760486743796,813.25,144.0
26,4.628395010132462,811.5,144.0
27,4.652938702738633,809.25,144.0
28,4.703662334124719,807.0,144.0
29,4.730933103687129,804.0,144.0
30,4.756022211684548,802.75,144.0
31,4.779747781203846,804.5,144.0
32,4.805382304592513,805.25,144.0
33,4.829653289503058,812.0,144.0
34,5.715135177194557,103.25,144.0
35,5.725498069628273,106.25,144.0
36,5.769949424015004,108.25,144.0
37,5.83730822483416,102.75,144.0
38,5.8643062867009474,101.5,144.0
39,5.873305640656543,100.25,144.0
40,5.9095757641745505,99.25,144.0
41,5.930028841346359,98.5,144.0
42,5.963571887908125,98.0,144.0
0,4.088161065101093,1008.25,153.0
1,4.112159342316015,988.75,153.0
2,4.1402482349652985,971.25,153.0
3,4.16615546604959,952.25,153.0
4,4.191789989438256,935.75,153.0
5,4.217151805131299,922.25,153.0
6,4.241422790041845,909.25,153.0
7,4.268420851908632,896.75,153.0
8,4.293237252210426,884.25,153.0
9,4.319689898685966,873.25,153.0
10,4.3455971297702565,862.25,153.0
11,4.371504360854547,852.5,153.0
12,4.397684299634462,843.75,153.0
13,4.422227992240632,836.0,153.0
14,4.448407931020547,829.0,153.0
15,4.473224331322342,823.5,153.0
16,4.500222393189129,817.75,153.0
17,4.525038793490923,812.0,153.0
18,4.549855193792718,808.0,153.0
19,4.575762424877008,804.25,153.0
20,4.60303319443942,800.25,153.0
21,4.628667717828087,796.25,153.0
22,4.653211410434257,792.25,153.0
23,4.6791186415185475,790.75,153.0
24,4.705298580298463,790.75,153.0
25,4.729842272904633,788.5,153.0
26,4.756022211684548,788.5,153.0
27,4.780565904290718,785.75,153.0
28,4.8056550122881365,785.75,153.0
29,4.828017043329314,790.5,153.0
30,4.853651566717981,798.0,153.0
31,5.879032502264649,99.75,153.0
32,5.928392595172614,99.0,153.0
33,5.933574041389472,98.25,153.0
34,5.981570595819316,97.5,153.0
0,4.105341649925412,991.25,159.0
1,4.132067004096575,973.25,159.0
2,4.157428819789618,955.0,159.0
3,4.182245220091412,938.5,159.0
4,4.207607035784455,925.5,159.0
5,4.234332389955618,912.5,159.0
6,4.259966913344285,899.5,159.0
7,4.2858741444285755,887.5,159.0
8,4.31069054473037,876.5,159.0
9,4.337143191205909,866.75,159.0
10,4.3630504222902,857.25,159.0
11,4.388957653374491,848.25,159.0
12,4.414319469067533,840.25,159.0
13,4.438863161673703,833.5,159.0
14,4.465043100453618,827.25,159.0
15,4.4920411623204055,822.25,159.0
16,4.516039439535327,817.25,159.0
17,4.543037501402115,810.25,159.0
18,4.568944732486406,807.0,159.0
19,4.593488425092576,798.25,159.0
20,4.6185775330899945,794.25,159.0
21,4.64475747186991,797.5,159.0
22,4.66930116447608,795.5,159.0
23,4.694117564777875,794.5,159.0
24,4.720297503557789,793.25,159.0
25,4.745386611555207,794.25,159.0
26,4.795837535245669,794.75,159.0
27,4.820381227851839,792.75,159.0
28,5.755495916146926,103.5,159.0
29,5.849580071137245,101.5,159.0
30,5.885850194655252,100.5,159.0
31,5.914757210391408,99.5,159.0
32,5.930028841346359,98.75,159.0
33,5.951572749300664,98.0,159.0
0,3.8719038624711706,1277.75,150.0
1,3.897811093555461,1242.5,150.0
2,3.923718324639752,1207.5,150.0
3,3.9488074326371705,1176.25,150.0
4,3.9752600791127097,1147.5,150.0
5,4.103705403751667,1034.25,150.0
6,4.129339927140334,1016.0,150.0
7,4.154429035137753,999.75,150.0
8,4.181699804700164,984.25,150.0
9,4.205698081915086,968.5,150.0
10,4.231332605303753,954.25,150.0
11,4.257512544083668,941.75,150.0
12,4.283147067472334,930.5,150.0
13,4.3082361754697525,921.0,150.0
14,4.3352342373365405,911.75,150.0
15,4.358687099160214,901.25,150.0
16,4.513039654883462,858.75,150.0
17,4.538401470576505,854.5,150.0
18,4.563490578573924,850.75,150.0
19,4.588306978875718,847.25,150.0
20,4.613123379177512,845.75,150.0
21,4.6393033179574275,843.25,150.0
22,4.663301595172349,841.25,150.0
23,4.690845072430385,840.25,150.0
24,4.714297934254058,839.5,150.0
25,4.74020516533835,840.25,150.0
26,4.765021565640144,839.75,150.0
27,4.78929255055069,840.5,150.0
28,4.812745412374364,850.5,150.0
29,5.723316408063281,112.5,150.0
30,5.773221916362493,105.5,150.0
31,5.8021289320986495,104.0,150.0
32,5.825854501617947,102.5,150.0
33,5.855034225049727,101.0,150.0
34,5.886668317742124,100.0,150.0
35,5.922665733564508,99.25,150.0
36,5.935210287563217,98.5,150.0
37,5.9709349956899755,98.0,150.0
38,5.987570165123047,97.25,150.0
0,3.8429968467350144,650.0,141.0
1,3.87054032399305,637.5,141.0
2,4.178972727743923,1085.25,141.0
3,4.204879958828213,1068.75,141.0
4,4.2286055283475115,1055.0,141.0
5,4.2539673440405545,1043.25,141.0
6,4.355414606812724,1000.5,141.0
7,4.381867253288264,992.25,141.0
8,4.406410945894434,984.75,141.0
9,4.431227346196228,976.75,141.0
10,4.456861869584895,971.5,141.0
11,4.4824963929735615,966.5,141.0
12,4.506767377884108,960.5,141.0
13,4.531583778185902,956.0,141.0
14,4.557218301574569,952.75,141.0
15,4.581761994180739,951.75,141.0
16,4.608487348351902,947.5,141.0
17,4.633303748653697,943.0,141.0
18,4.658120148955491,940.5,141.0
19,4.682936549257286,940.0,141.0
20,4.709116488037201,941.25,141.0
21,4.733932888338995,941.5,141.0
22,4.758749288640789,943.25,141.0
23,4.781929442768839,952.0,141.0
24,5.663320715025975,116.0,141.0
25,5.676683392111557,113.75,141.0
26,5.721134746498287,111.25,141.0
27,5.741042408278847,109.0,141.0
28,5.760950070059408,107.0,141.0
29,5.809219332184877,105.25,141.0
30,5.828581578574188,103.5,141.0
31,5.844671332616011,102.25,141.0
32,5.871669394482798,101.0,141.0
33,5.901121825610202,99.75,141.0
34,5.951300041605039,99.25,141.0
35,5.959208564778139,98.5,141.0
36,5.9788435188630755,97.75,141.0
0,3.7099154912704466,701.75,132.0
1,3.790909676870809,595.75,132.0
2,3.968715094417731,558.75,132.0
3,3.994895033197646,556.5,132.0
4,4.01971143349944,555.0,132.0
5,4.047254910757475,553.75,132.0
6,4.072616726450518,551.25,132.0
7,4.09661500366544,547.0,132.0
8,4.121976819358483,545.75,132.0
9,4.147065927355902,552.25,132.0
10,4.169427958397079,557.5,132.0
11,4.198062266437611,553.5,132.0
12,4.276602082777355,507.25,132.0
13,4.30005494460103,508.25,132.0
14,4.327598421859065,512.25,132.0
15,4.349415037508994,508.5,132.0
16,4.374504145506412,506.75,132.0
17,4.403411161242569,506.5,132.0
18,4.4252277768924975,507.0,132.0
19,4.448680638716172,508.5,132.0
20,4.474042454409214,512.25,132.0
21,4.499131562406633,517.0,132.0
22,4.744023073077087,561.75,132.0
23,4.770475719552626,566.0,132.0
24,4.99873206079001,108.0,132.0
25,5.5307847749526555,131.0,132.0
26,5.55096514442884,127.5,132.0
27,5.541147667386372,124.0,132.0
28,5.600870652728053,121.0,132.0
29,5.628959545377337,118.25,132.0
30,5.667956745851585,115.5,132.0
31,5.702045207804599,113.25,132.0
32,5.741315115974472,111.0,132.0
33,5.748950931451947,108.75,132.0
34,5.794765824316798,106.75,132.0
35,5.811673701445494,105.0,132.0
36,5.856397763527848,103.5,132.0
37,5.864033579005323,102.25,132.0
38,5.952390872387536,97.75,132.0
39,5.985933918949302,98.0,132.0
40,6.012386565424841,98.0,132.0
41,6.039111919596004,97.75,132.0
42,6.181738044407416,179.0,132.0
43,6.2065544447092105,179.25,132.0
0,4.1091595576641495,528.25,123.0
1,4.130158050227206,518.5,123.0
2,4.156610696702746,509.75,123.0
3,4.186881250917022,498.75,123.0
4,4.208425158871327,492.0,123.0
5,4.237059466911859,487.5,123.0
6,4.264057528778646,479.0,123.0
7,4.287783098297944,471.25,123.0
8,4.313963037077859,472.0,123.0
9,4.339052145075278,473.5,123.0
10,4.3655047915508165,471.75,123.0
11,4.391139314939483,469.75,123.0
12,4.413501345980661,468.75,123.0
13,4.44131753093432,468.25,123.0
14,4.460407069628008,467.75,123.0
15,4.490677623842285,469.25,123.0
16,4.516039439535327,470.5,123.0
17,4.536219809011512,471.25,123.0
18,4.562672455487051,472.25,123.0
19,4.588852394266966,472.0,123.0
20,4.611759840699392,471.5,123.0
21,4.638212487174931,472.0,123.0
22,4.663301595172349,473.5,123.0
23,4.684572795431031,476.75,123.0
24,4.714297934254058,481.75,123.0
25,4.7372053806864844,491.0,123.0
26,5.0014591377462505,153.25,123.0
27,5.026275538048045,154.75,123.0
28,5.051091938349839,156.5,123.0
29,5.5005142207383795,131.5,123.0
30,5.550419729037592,123.5,123.0
31,5.609324591292401,121.0,123.0
32,5.749769054538819,108.0,123.0
33,5.781403147231217,106.75,123.0
34,5.806764962924259,105.25,123.0
35,5.8523071480934865,104.75,123.0
36,6.116833612848877,182.5,123.0
0,3.6883715833161417,707.25,114.0
1,3.7142788144004326,712.75,114.0
2,3.739095214702227,714.75,114.0
3,3.787091769132071,757.5,114.0
4,3.8416333082568936,686.75,114.0
5,3.8931750627298514,639.0,114.0
6,3.918536878422894,623.25,114.0
7,3.9466257710721777,611.5,114.0
8,3.971714879069596,602.5,114.0
9,3.9987129409363833,598.5,114.0
10,4.022711218151305,598.5,114.0
11,4.046709495366228,600.0,114.0
12,4.072889434146142,604.75,114.0
13,4.093615219013575,612.5,114.0
14,4.120885988575987,620.0,114.0
15,4.143520727312788,627.25,114.0
16,4.170791496875199,636.25,114.0
17,4.194517066394497,643.75,114.0
18,4.2190607590006675,642.5,114.0
19,4.243059036215589,647.0,114.0
20,4.2676027288217595,663.75,114.0
21,4.289964759862937,677.75,114.0
22,4.315599283251604,694.0,114.0
23,4.341506514335895,706.75,114.0
24,4.365232083855193,707.25,114.0
25,4.388957653374491,705.75,114.0
26,4.4156830075456535,705.75,114.0
27,4.440499407847448,707.25,114.0
28,4.465043100453618,710.25,114.0
29,4.490950331537909,717.0,114.0
30,4.654574948912377,367.25,114.0
31,4.676936979953555,371.0,114.0
32,4.811381873896243,252.25,114.0
33,4.895103136452846,253.5,114.0
34,4.90001187497408,256.25,114.0
35,4.936281998492087,259.0,114.0
36,4.955098829490151,262.0,114.0
37,4.988914583747541,265.5,114.0
38,4.996004983833768,269.0,114.0
39,5.036911138177385,272.75,114.0
40,5.050546522958591,276.75,114.0
41,5.0794535386947475,281.0,114.0
42,5.102088277431549,285.25,114.0
43,5.1192688622558675,290.0,114.0
44,5.495605482217145,133.75,114.0
0,3.748912691744695,781.0,105.0
1,3.771820138177121,794.75,105.0
2,3.882812170296135,610.25,105.0
3,3.9059923244241848,603.25,105.0
4,3.9343539247690926,603.25,105.0
5,3.958897617375263,601.25,105.0
6,4.078070880363001,425.25,105.0
7,4.104250819142916,418.25,105.0
8,4.1274309732709655,415.5,105.0
9,4.151701958181511,416.5,105.0
10,4.182245220091412,414.75,105.0
11,4.20597078961071,412.25,105.0
12,4.23051448221688,415.0,105.0
13,4.253149220953682,421.0,105.0
14,4.271966051951746,428.75,105.0
15,4.30141848307915,437.25,105.0
16,4.4219552845450085,783.5,105.0
17,4.448407931020547,767.25,105.0
18,4.476224115974207,750.75,105.0
19,4.5007678085803775,735.0,105.0
20,4.52612962427342,723.25,105.0
21,4.552854978444583,713.5,105.0
22,4.576580547963881,712.5,105.0
23,4.780565904290718,637.25,105.0
24,5.172992278293818,725.5,105.0
25,5.1964451401174925,709.0,105.0
26,5.221806955810535,698.5,105.0
27,5.686228161458401,512.0,105.0
28,5.711589977151443,504.75,105.0
29,5.818218686140472,839.5,105.0
30,5.870305856004678,825.25,105.0
31,6.080290781635245,583.0,105.0
32,6.108106966588905,579.75,105.0
0,3.789818846088312,860.25,96.0
1,3.8530870314731067,604.75,96.0
2,3.937899124812206,477.5,96.0
3,3.9668061405483623,467.0,96.0
4,3.992713371632653,461.25,96.0
5,4.014802694978206,459.0,96.0
6,4.041800756844993,459.0,96.0
7,4.066889864842412,462.75,96.0
8,4.092251680535455,468.25,96.0
9,4.4015022073732,1794.75,96.0
10,4.427136730761867,1801.0,96.0
11,4.451953131063661,1790.0,96.0
12,4.67993676460542,1558.75,96.0
13,4.704480457211591,1555.25,96.0
14,4.730114980600257,1556.5,96.0
15,4.754385965510803,1557.5,96.0
16,4.78002048889947,1561.75,96.0
17,4.802655227636271,1566.75,96.0
18,4.828562458720563,1570.0,96.0
19,4.8533788590223566,1577.75,96.0
20,4.878467967019775,1587.5,96.0
21,4.9027389519303215,1596.0,96.0
22,5.426065019832996,699.25,96.0
23,5.710499146368947,531.25,96.0
24,5.819854932314216,841.0,96.0
25,5.846852994181004,831.75,96.0
26,5.870578563700302,824.0,96.0
27,5.934937579867593,581.75,96.0
28,5.959208564778139,568.0,96.0
29,5.987297457427423,559.5,96.0
30,6.062837489115302,555.5,96.0
31,6.085744935547728,548.5,96.0
32,6.111652166632019,542.5,96.0
0,3.9389899555947023,512.0,87.0
1,3.9657153097658657,502.0,87.0
2,3.9935314947195253,496.25,87.0
3,4.017802479630071,492.25,87.0
4,4.0415280491493695,492.75,87.0
5,4.064980910973043,497.75,87.0
6,4.093342511317951,504.25,87.0
7,4.2564217133011715,669.5,87.0
8,4.279056452037973,679.0,87.0
9,4.305509098513512,684.75,87.0
10,4.3551418991171005,664.25,87.0
11,4.380231007114519,667.25,87.0
12,4.4036838689381925,677.25,87.0
13,4.532947316664023,1772.0,87.0
14,4.557218301574569,1750.25,87.0
15,4.608760056047527,1635.0,87.0
16,4.633849164044945,1635.0,87.0
17,4.6592109797379875,1632.5,87.0
18,4.684572795431031,1629.25,87.0
19,4.709116488037201,1632.25,87.0
20,4.733932888338995,1636.75,87.0
21,4.759840119423286,1639.25,87.0
22,4.78465651972508,1643.25,87.0
23,4.80783667385313,1649.25,87.0
24,4.832653074154924,1655.5,87.0
25,4.857196766761095,1663.75,87.0
26,4.882558582454137,1672.5,87.0
27,4.906829567364683,1686.0,87.0
28,4.981824183661314,1700.5,87.0
29,5.007185999354357,1703.5,87.0
30,5.031729691960527,1712.5,87.0
31,5.9033034871751955,821.0,87.0
32,5.927029056694494,811.25,87.0
33,5.954027118561281,805.25,87.0
34,5.976661857298082,798.75,87.0
35,6.003659919164869,792.5,87.0
36,6.027385488684168,786.75,87.0
37,6.055201673637827,781.75,87.0
38,6.079745366243998,775.25,87.0
39,6.10510718193704,771.25,87.0
40,6.129105459151962,771.25,87.0
0,3.9624428174183763,1776.0,78.0
1,4.013439156500086,1615.75,78.0
2,4.038528264497504,1639.0,78.0
3,4.063344664799298,1688.0,78.0
4,4.185790420134525,1976.0,78.0
5,4.210879528131944,1954.0,78.0
6,4.236241343824987,1933.75,78.0
7,4.261057744126781,1912.75,78.0
8,4.2866922675154475,1887.25,78.0
9,4.311235960121618,1883.5,78.0
10,4.408865315155051,2332.75,78.0
11,4.459316238845512,2129.5,78.0
12,4.611214425308144,1839.0,78.0
13,4.637121656392434,1813.0,78.0
14,4.661665348998604,1815.0,78.0
15,4.686754456996023,1818.25,78.0
16,4.711570857297818,1818.5,78.0
17,4.736114549903988,1819.0,78.0
18,4.761203657901406,1830.75,78.0
19,4.787110888985697,1840.25,78.0
20,4.810291043113747,1840.25,78.0
21,4.834016612633045,1848.5,78.0
22,4.858833012934839,1861.0,78.0
23,4.883922120932257,1872.5,78.0
24,4.9092839366253,1888.75,78.0
25,4.983460429835059,1892.75,78.0
26,5.06500003082667,1294.5,78.0
27,5.0889983080415915,1285.5,78.0
28,5.113542000647762,1292.75,78.0
29,5.139449231732052,1300.5,78.0
30,6.031203396422905,792.0,78.0
31,6.056292504420323,785.25,78.0
32,6.083563273982735,780.0,78.0
33,6.10647072041516,777.75,78.0
34,6.1329233668907,774.5,78.0
0,3.8694494932105536,2378.0,69.0
1,3.893993185816724,2392.75,69.0
2,3.9438986941159366,2543.5,69.0
3,4.043437003018738,2238.0,69.0
4,4.096069588274192,1766.75,69.0
5,4.145156973486532,1863.5,69.0
6,4.1697006660927025,1909.75,69.0
7,4.267875436517384,2216.75,69.0
8,4.293237252210426,2192.0,69.0
9,4.318599067903469,2167.75,69.0
10,4.343415468205263,2157.5,69.0
11,4.368231868507058,2155.5,69.0
12,4.393048268808852,2147.75,69.0
13,4.418410084501895,2142.0,69.0
14,4.443226484803689,2135.75,69.0
15,4.468588300496732,2124.5,69.0
16,4.493950116189774,2121.0,69.0
17,4.518493808795944,2121.0,69.0
18,4.543310209097739,2114.25,69.0
19,4.568126609399534,2110.75,69.0
20,4.593215717396952,2110.75,69.0
21,4.618850240785619,2113.5,69.0
22,4.643666641087413,2119.25,69.0
23,4.668210333693583,2122.0,69.0
24,4.693572149386626,2128.5,69.0
25,4.71838854968842,2133.5,69.0
26,4.74293224229459,2140.25,69.0
27,4.768294057987633,2148.25,69.0
28,4.793383165985052,2148.75,69.0
29,4.816290612417477,2157.25,69.0
30,4.84165242811052,2170.75,69.0
31,4.86619612071669,2185.5,69.0
32,4.891012521018484,2211.25,69.0
33,4.916101629015903,2238.0,69.0
34,4.9409180293176975,2255.75,69.0
35,4.993550614573151,1712.25,69.0
36,5.050273815262967,1247.25,69.0
37,5.152266493426386,1080.75,69.0
38,5.202717417116847,1021.25,69.0
39,5.228351940505513,1028.75,69.0
40,5.2545318792854285,1039.25,69.0
41,5.279348279587222,1051.0,69.0
42,5.304437387584641,1061.75,69.0
43,5.328981080190811,1074.0,69.0
44,6.116560905153253,778.0,69.0
45,6.141377305455047,775.5,69.0
