x,y,z
1244.3716158628245,-1641.157519945569,-439.74683212167935
1202.3550623561696,-1672.1825931802912,-448.0599754400396
1155.1157313389629,-1697.7690598207078,-454.91584851350507
1109.3289416229245,-1726.3074223931753,-462.56267971810433
769.3630110612976,-1353.7036474980305,-362.7237991381624
745.6205408827076,-1394.642700739918,-373.6933853932209
722.0545830840075,-1434.9494598637407,-384.493548949965
773.7587801455865,-3170.191716666873,-849.4503103327231
410.8752701605997,-3717.490972969064,-996.0987040770492
312.6194710696159,-3720.1019086913057,-996.7983021953135
213.2262029926766,-3698.3535434864543,-990.9708453019764
116.97777485022452,-3698.253173547795,-990.9439512579683
17.765206486293327,-3701.3879894212578,-991.7839226396829
-77.88500062366634,-3677.717647053555,-985.4414735176887
-174.35628642733286,-3673.420982627817,-984.2901857546647
-270.608682239968,-3680.3245662631416,-986.1399954146307
-366.9274154143638,-3670.3491653100705,-983.4670947850786
-461.83493819884836,-3649.6342247431216,-977.916543188906
-558.3461379212641,-3635.8065468602786,-974.2114280670005
-650.9682739961335,-3612.0922995926076,-967.857214662516
-719.143494950683,-3042.867074188673,-815.333775204108
-797.1917802267228,-3018.189438795622,-808.7214227294304
-880.4170991373682,-3015.353408595627,-807.9615107276313
-1247.1919107991203,-3606.9901870277595,-966.4901077210723
-1342.0838406416,-3576.8694431525346,-958.4192787242811
-1440.9341212722202,-3556.112189416575,-952.8573893486428
-1551.4110853865268,-3565.449249819392,-955.3592471432584
-1666.714217938393,-3576.499210045321,-958.320075062192
-1777.3363268273224,-3566.697244737864,-955.693646373821
-1981.9510544668349,-3514.4824034180133,-941.7027218092477
-2117.873525151267,-3538.8126337271883,-948.2219873722544
-2244.6567003622336,-3544.6410627608316,-949.7837102249612
-2363.568804524854,-3530.296858470472,-945.9401922692924
-1079.8583886789675,-1215.8885037322143,-325.7963426613329
-1133.238841659532,-1209.7197079467642,-324.143418812349
-1185.4925815392025,-1202.7339379827017,-322.2715873919689
-1238.528568464607,-1197.6324331803612,-320.90464329999827
-1295.6780314001744,-1191.5545415581532,-319.27607714814377
-1355.0917894965319,-1184.3851831836785,-317.35505336145394
-1411.86458665363,-1174.4398747522257,-314.6902159987677
-1475.8570116334638,-1165.3866647616667,-312.26441569288806
-1544.4974029948746,-1159.6911402437686,-310.7383044978456
-1613.1103473568478,-1150.9950653665032,-308.4081982571618
-1687.570543914617,-1140.7235263073335,-305.6559476612325
-2108.701703136078,-1283.6036271429866,-343.94055529462315
-2099.8704214086997,-1205.9742400340135,-323.1398237098508
-2124.211217979395,-1152.758297497652,-308.8806548827717
-2725.845675336411,-1072.9856095780322,-287.5056275766496
-2750.899867519756,-1003.3966484157023,-268.85932163108254
-2883.8240928162513,-741.5056324812095,-198.68583540646895
-743.5889173989522,-96.35362814376876,-25.817876848931533
-728.9135522355401,-76.91460512684398,-20.609206329896534
-722.5750484991557,-57.22895964190035,-15.334453519720512
-724.0610258318964,-40.09689892253299,-10.74393168528507
-5736.765199265506,651.2583317711523,174.50414406212042
-3979.8450623467493,758.1290417291973,203.14006448991933
-325.43656532710077,130.20703228891756,34.888869150668576
-318.9006057512421,137.54853684384088,36.856019367389685
-314.3286462883175,141.98288954590234,38.04420059286182
-308.75235475269864,148.69292700418129,39.84214971099025
-301.66085743092856,156.66762198081705,41.97896278986433
-294.91213051146593,164.8804482836052,44.179582965273504
-291.1988630950923,168.59064755499614,45.17372786380124
-284.43153424477964,176.82449560670568,47.379980799857385
-278.61245827317885,183.12918959213658,49.069318461778956
-273.5331831107859,188.89632280230828,50.61461714808716
-268.61700274331605,194.96610636903014,52.24101075302199
-261.0552203220838,203.17242234461656,54.439886491515
-255.75550334291503,209.36692401249542,56.099698210936374
-252.06119357905658,213.87221720592223,57.306887883780526
-246.36520191567243,219.97767787537904,58.94284113958145
-238.88017906193807,228.23717445509706,61.155966578004524
-235.0467097125476,232.9335822969266,62.414365266549936
-228.07954474708856,240.29231627737158,64.38613209392562
-222.51874326695528,246.71222698605007,66.10634198379594
-219.29568331538573,251.6040308272349,67.41709687257288
-212.6902158762411,259.0013246956644,69.39919579079425
-207.99518082270808,264.35691809835583,70.83422271803488
-202.53960921556373,270.66746207262156,72.52512787974047
-194.8350979191653,278.5206287268642,74.6293775427718
-190.33448960045055,284.2892702800461,76.17508038837151
-184.86760787120025,291.04070873369574,77.98412286977536
-178.29324589948308,297.915047147235,79.82609629618145
-170.331117301501,305.79991335252504,81.93883982831638
-165.4156739567214,312.11013296477137,83.62965807748081
-159.69303859531473,318.9072480369039,85.45093957192014
-152.81591681539157,326.0161299433046,87.35575873782841
-145.77899789230656,334.518043002576,89.63383947617982
-115.05378258503855,711.7147633275333,190.70339607492016
-96.45442932385215,709.1742907887894,190.0226785097703
-75.55508966314568,705.46615468591,189.02908643557907
-35.99885718792704,674.0443619220778,180.6096424397721
-18.3956700765382,671.5663818878837,179.94566969074938
