x,y,z
619.011,1835.918,-1436.654
578.231,1844.224,-1442.994
576.313,1838.107,-1438.208
534.603,1842.754,-1441.686
533.711,1839.683,-1439.284
532.82,1836.611,-1436.881
490.396,1837.565,-1437.47
489.574,1834.482,-1435.059
490.396,1837.565,-1437.47
448.85,1841.008,-1440.008
446.588,1831.726,-1432.747
445.078,1825.537,-1427.907
403.877,1828.348,-1429.952
404.563,1831.452,-1432.379
404.563,1831.452,-1432.379
363.307,1833.696,-1433.981
363.307,1833.696,-1433.981
321.529,1832.243,-1432.693
321.529,1832.243,-1432.693
321.529,1832.243,-1432.693
280.888,1836.458,-1435.837
280.41,1833.329,-1433.391
278.974,1823.944,-1426.053
238.525,1827.574,-1428.742
239.344,1833.844,-1433.643
239.344,1833.844,-1433.643
198.003,1830.648,-1430.994
198.003,1830.648,-1430.994
197.664,1827.508,-1428.54
157.152,1830.02,-1430.355
157.152,1830.02,-1430.355
116.591,1831.975,-1431.733
116.391,1828.827,-1429.272
116.391,1828.827,-1429.272
75.865,1830.221,-1430.214
75.604,1823.921,-1425.29
75.604,1823.921,-1425.29
35.255,1827.907,-1428.256
35.255,1827.907,-1428.256
35.194,1824.755,-1425.794
-5.217,1821.881,-1423.399
-5.226,1825.033,-1425.862
-5.244,1831.337,-1430.787
-45.724,1827.907,-1427.959
-45.645,1824.755,-1425.497
-85.901,1820.771,-1422.237
-85.901,1820.771,-1422.237
-86.049,1823.921,-1424.697
-126.428,1822.532,-1423.464
-126.21,1819.384,-1421.006
-126.428,1822.532,-1423.464
-166.768,1820.587,-1421.797
-166.768,1820.587,-1421.797
-166.48,1817.443,-1419.341
-206.7,1814.948,-1417.245
-206.7,1814.948,-1417.245
-206.7,1814.948,-1417.245
-247.711,1818.17,-1419.612
-248.138,1821.305,-1422.059
-288.427,1817.686,-1419.084
-288.427,1817.686,-1419.084
-288.427,1817.686,-1419.084
-329.195,1816.636,-1418.115
-329.195,1816.636,-1418.115
-329.761,1819.757,-1420.551
-370.635,1818.13,-1419.13
-371.27,1821.243,-1421.56
-370.635,1818.13,-1419.13
-411.534,1815.931,-1417.262
-412.237,1819.036,-1419.685
-412.237,1819.036,-1419.685
-453.218,1816.255,-1417.362
-453.218,1816.255,-1417.362
-493.356,1809.817,-1412.185
-494.196,1812.9,-1414.591
-495.037,1815.983,-1416.997
-535.162,1808.97,-1411.37
-536.978,1815.113,-1416.162
-536.978,1815.113,-1416.162
-578.052,1810.581,-1412.472
-579.029,1813.639,-1414.857
-578.052,1810.581,-1412.472
-620.129,1808.516,-1410.705
-622.217,1814.605,-1415.454
-623.261,1817.65,-1417.829
-663.397,1808.873,-1410.825
-664.509,1811.903,-1413.188
-705.689,1805.574,-1408.092
-706.866,1808.588,-1410.443
-708.045,1811.603,-1412.793
-749.276,1804.658,-1407.216
-750.52,1807.656,-1409.555
-751.765,1810.654,-1411.892
-793.033,1803.091,-1405.832
-796.966,1812.032,-1412.802
-800.898,1820.973,-1419.774
-841.074,1809.752,-1410.861
-828.685,1783.095,-1390.078
-824.555,1774.209,-1383.151
-866.576,1768.554,-1378.579
-853.598,1742.07,-1357.935
-875.442,1697.986,-1323.412
-864.895,1677.528,-1307.468
-852.84,1654.148,-1289.245
-876.742,1619.021,-1261.713
-864.172,1595.809,-1243.624
-850.031,1569.696,-1223.274
-873.186,1537.671,-1198.169
-861.741,1517.515,-1182.462
-847.024,1491.599,-1162.268
-869.705,1462.641,-1139.561
-857.814,1442.644,-1123.981
-877.269,1410.853,-1099.071
-866.7,1393.854,-1085.829
-855.25,1375.44,-1071.484
-873.692,1345.267,-1047.843
-865.484,1332.629,-1037.999
-853.628,1314.374,-1023.779
-872.202,1287.179,-1002.464
-861.83,1271.872,-990.543
-850.516,1255.173,-977.538
-869.389,1230.929,-958.527
-858.68,1215.766,-946.719
-874.398,1188.806,-925.598
-866.367,1177.887,-917.097
-856.328,1164.238,-906.469
-871.609,1138.821,-886.555
-863.338,1128.013,-878.143
-852.999,1114.504,-867.625
-869.009,1091.955,-849.95
-860.499,1081.263,-841.627
-850.927,1069.234,-832.264
-865.7,1046.836,-814.711
-856.956,1036.262,-806.482
-870.765,1013.907,-788.965
-862.91,1004.761,-781.848
-853.934,994.308,-773.714
-867.735,973.415,-757.34
-860.829,965.669,-751.313
-852.774,956.632,-744.282
-865.543,935.871,-728.015
-857.289,926.945,-721.072
-869.203,906.24,-704.851
-863.166,899.947,-699.956
-854.716,891.136,-693.104
-865.644,870.587,-677.009
-859.47,864.378,-672.18
-854.53,859.41,-668.317
-875.925,850.01,-660.895
-880.973,854.91,-664.705
-886.022,859.809,-668.513
-910.051,852.356,-662.602
-916.496,858.392,-667.294
-920.363,862.014,-670.11
-945.856,855.206,-664.698
-952.433,861.153,-669.321
-957.695,865.911,-673.018
-982.055,857.327,-666.223
-987.422,862.012,-669.863
-1013.161,854.098,-663.586
-1017.263,857.556,-666.272
-1024.099,863.319,-670.75
-1051.378,855.94,-664.884
-1055.556,859.341,-667.527
-1061.126,863.876,-671.049
-1088.56,855.871,-664.695
-1095.646,861.443,-669.022
-1102.733,867.015,-673.35
-1127.491,856.131,-664.755
-1136.143,862.7,-669.855
-1144.794,869.268,-674.956
-1171.154,858.8,-666.68
-1178.484,864.175,-670.852
-1188.744,871.699,-676.694
-1216.758,861.579,-668.684
-1221.226,864.743,-671.139
-1230.161,871.07,-676.051
-1262.829,863.359,-669.906
-1273.415,870.597,-675.522
-1301.662,859.064,-666.408
-1309.338,864.129,-670.338
-1320.082,871.221,-675.838
-1351.581,860.902,-667.661
-1359.367,865.861,-671.507
-1370.267,872.804,-676.891
-1400.386,860.652,-667.287
-1414.595,869.385,-674.058
-1424.068,875.207,-678.571
-1455.979,863.111,-669.004
-1471.978,872.596,-676.355
-1481.578,878.286,-680.767
-1512.091,864.296,-669.724
-1526.677,872.633,-676.185
-1541.262,880.97,-682.646
-1576.887,868.714,-672.939
-1590.015,875.946,-678.541
-1604.782,884.081,-684.843
-1642.321,871.606,-674.958
-1657.266,879.537,-681.1
-1689.866,863.513,-668.461
-1706.665,872.097,-675.106
-1730.181,884.114,-684.408
-1763.019,866.9,-670.84
-1780.003,875.252,-677.303
-1803.782,886.944,-686.35
-1840.246,870.154,-673.099
-1857.413,878.271,-679.378
-1874.579,886.389,-685.657
-1918.131,871.54,-673.896
-1942.411,882.572,-682.426
-1966.692,893.604,-690.956
-2010.625,877.153,-677.942
-2031.642,886.322,-685.028
-2056.162,897.019,-693.296
-2096.851,877.518,-677.911
-2125.138,889.357,-687.057
-2160.499,904.154,-698.489
-2201.518,882.926,-681.753
-2233.63,895.804,-691.697
-2281.835,876.039,-676.078
-2310.628,887.093,-684.609
-2346.619,900.911,-695.272
