x,y,z
-1345.6,16.333,-28.45
-1431.53,-326.15,-385.58
-1411.275,-340.903,-400.156
-1401.904,-338.639,-397.499
-1396.282,-337.281,-395.904
-1381.427,-352.898,-411.557
-1375.842,-351.471,-409.893
-1358.833,-366.277,-424.633
-1360.681,-366.776,-425.211
-1366.228,-368.271,-426.945
-1361.704,-386.521,-445.668
-1365.375,-387.562,-446.869
-1367.209,-388.083,-447.47
-1349.397,-402.615,-461.9
-1329.366,-396.638,-455.043
-1248.197,-390.827,-446.298
-1230.134,-385.171,-439.84
-1221.101,-382.343,-436.61
-1196.473,-392.571,-446.359
-1198.265,-393.159,-447.026
-1182.381,-405.985,-459.758
-1159.301,-398.06,-450.783
-1143.323,-392.574,-444.571
-1118.739,-401.511,-452.985
-1101.149,-395.198,-445.863
-1085.369,-406.715,-457.244
-1034.866,-404.498,-453.249
-1022.793,-399.778,-447.96
-998.515,-406.742,-454.345
-986.566,-401.875,-448.909
-976.325,-397.704,-444.248
-953.962,-404.652,-450.682
-943.831,-400.354,-445.896
-932.013,-395.341,-440.312
-913.206,-403.079,-447.681
-904.858,-399.395,-443.59
-894.842,-394.973,-438.679
-874.512,-401.401,-444.641
-866.262,-397.614,-440.447
-846.003,-403.573,-445.928
-837.853,-399.685,-441.632
-828.072,-395.02,-436.477
-811.242,-401.99,-443.119
-798.365,-395.609,-436.086
-782.269,-387.633,-427.294
-762.557,-392.332,-431.489
-754.614,-388.245,-426.994
-738.166,-394.164,-432.563
-731.897,-390.817,-428.889
-724.06,-386.633,-424.297
-707.758,-392.104,-429.407
-701.577,-388.679,-425.657
-692.305,-383.542,-420.031
-680.755,-391.176,-427.537
-683.802,-392.927,-429.451
-664.544,-395.972,-431.952
-658.544,-392.397,-428.052
-642.409,-396.849,-432.112
-637.978,-394.112,-429.133
-621.907,-398.243,-432.863
-617.547,-395.451,-429.829
-613.188,-392.66,-426.795
-597.264,-396.418,-430.145
-592.978,-393.573,-427.058
-590.119,-391.676,-425.0
-575.736,-396.049,-429.038
-571.524,-393.151,-425.899
-567.311,-390.253,-422.759
-553.051,-394.296,-426.461
-548.913,-391.347,-423.271
-536.066,-396.116,-427.772
-532.005,-393.115,-424.531
-529.298,-391.115,-422.371
-515.193,-394.596,-425.495
-512.538,-392.562,-423.302
-508.554,-389.511,-420.013
-495.882,-393.724,-423.943
-493.278,-391.657,-421.717
-489.373,-388.557,-418.379
-476.789,-392.505,-422.038
-474.239,-390.406,-419.782
-461.672,-394.139,-423.218
-459.176,-392.008,-420.931
-456.681,-389.878,-418.644
-444.19,-393.366,-421.831
-441.75,-391.205,-419.513
-439.31,-389.044,-417.196
-428.099,-393.387,-421.31
-425.713,-391.195,-418.963
-422.136,-387.908,-415.443
-410.992,-392.028,-419.327
-409.828,-390.917,-418.14
-396.372,-392.624,-419.451
-394.101,-390.374,-417.047
-388.422,-384.749,-411.039
-373.007,-383.873,-409.614
-370.793,-381.595,-407.183
-369.686,-380.456,-405.967
-357.769,-382.742,-407.93
-356.691,-381.589,-406.701
-354.536,-379.283,-404.244
-343.763,-382.524,-407.232
-341.667,-380.191,-404.749
-340.619,-379.025,-403.507
-329.891,-382.084,-406.31
-327.855,-379.725,-403.802
-317.146,-382.617,-406.432
-316.158,-381.425,-405.166
-314.182,-379.041,-402.634
-303.53,-381.754,-405.08
-302.572,-380.549,-403.802
-301.615,-379.345,-402.524
-290.066,-380.677,-403.513
-289.139,-379.461,-402.224
-288.213,-378.245,-400.935
-277.656,-380.619,-403.034
-275.864,-378.163,-400.434
-262.756,-376.659,-398.436
-259.299,-371.703,-393.194
-257.57,-369.225,-390.572
-246.489,-369.952,-390.951
-245.656,-368.702,-389.63
-243.99,-366.202,-386.989
-233.857,-368.003,-388.51
-233.057,-366.743,-387.18
-231.454,-364.223,-384.519
-221.41,-365.861,-385.875
-220.642,-364.591,-384.535
-211.363,-367.368,-387.095
-212.099,-368.648,-388.444
-204.835,-375.191,-394.967
-205.539,-376.48,-396.323
-195.3,-377.779,-397.322
-195.3,-377.779,-397.322
-194.628,-376.481,-395.956
-184.429,-377.639,-396.81
-184.429,-377.639,-396.81
-183.791,-376.332,-395.438
-173.633,-377.351,-396.148
-173.633,-377.351,-396.148
-173.028,-376.036,-394.768
-162.918,-376.916,-395.338
-162.918,-376.916,-395.338
-152.825,-377.666,-395.773
-152.286,-376.336,-394.38
-152.286,-376.336,-394.38
-142.248,-376.95,-394.677
-142.248,-376.95,-394.677
-141.743,-375.614,-393.278
-132.233,-377.436,-394.842
-131.763,-376.093,-393.437
-131.763,-376.093,-393.437
-121.81,-376.445,-393.466
-121.81,-376.445,-393.466
-121.374,-375.096,-392.055
-111.889,-376.671,-393.365
-111.486,-375.316,-391.95
-111.486,-375.316,-391.95
-101.632,-375.411,-391.716
-101.632,-375.411,-391.716
-91.817,-375.381,-391.354
-91.817,-375.381,-391.354
-91.483,-374.016,-389.931
-82.042,-375.228,-390.867
-82.042,-375.228,-390.867
-81.743,-373.859,-389.441
-72.311,-374.952,-390.254
-72.046,-373.579,-388.824
-72.046,-373.579,-388.824
-62.627,-374.555,-389.516
-62.858,-375.932,-390.948
-53.704,-461.907,-479.565
-43.339,-476.536,-494.347
-25.32,-624.9,-647.193
-25.264,-623.511,-645.755
-9.599,-623.986,-645.719
-9.599,-623.986,-645.719
-9.599,-623.986,-645.719
6.07,-624.272,-645.486
6.057,-622.881,-644.048
21.688,-622.976,-643.62
21.737,-624.367,-645.057
21.737,-624.367,-645.057
37.313,-622.881,-642.995
37.313,-622.881,-642.995
37.313,-622.881,-642.995
52.927,-622.597,-642.175
52.927,-622.597,-642.175
52.927,-622.597,-642.175
68.678,-623.511,-642.59
68.678,-623.511,-642.59
68.678,-623.511,-642.59
84.289,-622.846,-641.375
84.289,-622.846,-641.375
84.289,-622.846,-641.375
99.654,-620.606,-638.54
99.876,-621.991,-639.965
99.876,-621.991,-639.965
115.432,-620.946,-638.362
115.689,-622.329,-639.783
115.689,-622.329,-639.783
131.243,-621.093,-637.98
131.535,-622.473,-639.398
147.084,-621.044,-637.396
146.758,-619.667,-635.983
147.084,-621.044,-637.396
162.589,-619.427,-635.201
162.949,-620.8,-636.609
162.949,-620.8,-636.609
178.439,-618.989,-634.214
178.439,-618.989,-634.214
178.833,-620.359,-635.618
194.303,-618.355,-633.024
194.303,-618.355,-633.024
194.303,-618.355,-633.024
210.176,-617.524,-631.629
210.639,-618.884,-633.02
210.639,-618.884,-633.02
226.549,-617.849,-631.413
227.045,-619.204,-632.797
227.045,-619.204,-632.797
242.988,-617.964,-630.978
242.988,-617.964,-630.978
243.519,-619.313,-632.355
258.925,-616.524,-628.952
259.49,-617.867,-630.322
260.053,-619.21,-631.692
275.447,-616.22,-628.081
276.044,-617.557,-629.443
291.387,-614.372,-625.632
292.018,-615.702,-626.987
292.649,-617.032,-628.34
308.633,-614.968,-625.668
308.633,-614.968,-625.668
309.296,-616.291,-627.013
325.285,-614.017,-624.123
325.981,-615.332,-625.459
326.678,-616.647,-626.796
342.698,-614.154,-623.677
343.427,-615.46,-625.004
344.156,-616.767,-626.332
359.44,-612.755,-621.667
360.202,-614.054,-622.984
361.725,-616.65,-625.619
377.789,-613.714,-622.041
378.583,-615.004,-623.348
379.377,-616.293,-624.654
395.453,-613.133,-620.844
396.28,-614.413,-622.141
397.105,-615.693,-623.437
413.189,-612.309,-619.394
414.046,-613.579,-620.679
414.903,-614.85,-621.965
431.876,-612.499,-618.961
432.764,-613.759,-620.234
448.841,-609.921,-615.722
450.681,-612.42,-618.245
451.6,-613.67,-619.507
467.696,-609.592,-614.747
469.597,-612.07,-617.246
470.548,-613.309,-618.496
486.653,-608.99,-613.485
488.616,-611.445,-615.959
489.597,-612.673,-617.196
506.717,-609.327,-613.158
509.751,-612.976,-616.829
510.763,-614.192,-618.054
526.927,-609.361,-612.512
529.01,-611.769,-614.933
531.093,-614.178,-617.354
547.275,-609.088,-611.544
549.417,-611.472,-613.938
551.559,-613.856,-616.331
567.751,-608.504,-610.25
569.951,-610.863,-612.615
573.253,-614.401,-616.163
590.603,-609.939,-610.964
591.733,-611.105,-612.133
593.991,-613.438,-614.469
611.364,-608.698,-608.981
614.838,-612.156,-612.441
617.154,-614.462,-614.747
634.595,-609.413,-608.938
636.967,-611.691,-611.215
640.526,-615.108,-614.629
658.025,-609.748,-608.495
660.453,-611.998,-610.74
677.919,-606.366,-604.327
680.402,-608.587,-606.54
684.127,-611.919,-609.861
701.632,-605.969,-603.117
705.438,-609.257,-606.389
709.245,-612.544,-609.661
728.099,-607.341,-603.643
730.69,-609.502,-605.791
734.576,-612.744,-609.014
752.179,-606.121,-601.571
684.739,-533.135,-528.353
810.352,-609.704,-603.316
814.473,-612.804,-606.384
834.981,-607.149,-599.843
840.576,-611.217,-603.862
843.373,-613.251,-605.872
863.975,-607.178,-598.896
869.669,-611.179,-602.843
873.938,-614.18,-605.804
894.644,-607.669,-598.37
781.363,-512.931,-504.2
775.477,-509.067,-500.402
771.062,-506.169,-497.553
780.335,-495.048,-485.738
778.84,-494.1,-484.807
783.325,-496.945,-487.598
1139.502,-607.846,-590.303
1144.317,-610.415,-592.797
872.894,-449.398,-435.402
874.519,-450.234,-436.213
888.608,-441.373,-426.573
910.833,-436.287,-420.563
771.366,-356.14,-342.366
767.998,-354.585,-340.87
766.314,-353.807,-340.124
771.349,-343.084,-328.863
769.646,-342.327,-328.137
766.241,-340.812,-326.684
770.913,-330.127,-315.476
769.192,-329.39,-314.771
772.634,-330.864,-316.18
785.71,-323.721,-308.351
790.924,-325.87,-310.398
797.878,-328.735,-313.127
814.448,-322.613,-306.236
997.477,-379.554,-358.963
1010.006,-368.851,-347.472
3411.271,-1094.262,-1016.854
1897.426,-581.433,-537.443
1923.267,-589.352,-544.763
1959.261,-572.68,-526.307
1981.567,-579.2,-532.299
2011.31,-587.893,-540.288
2051.11,-570.925,-521.396
2084.797,-580.302,-529.96
2118.482,-589.678,-538.522
2169.735,-574.083,-520.666
2203.637,-583.054,-528.801
1404.103,-352.422,-317.199
1404.103,-352.422,-317.199
1402.614,-333.206,-297.374
1387.368,-329.584,-294.141
1381.431,-309.821,-273.9
1389.096,-311.54,-275.42
1406.34,-315.407,-278.839
3993.379,-791.118,-683.694
4049.807,-750.045,-639.31
4410.598,-704.449,-579.993
4410.022,-648.777,-522.429
7380.839,-993.409,-778.776
7567.591,-924.348,-701.053
7638.76,-933.041,-707.646
7649.861,-839.679,-610.707
7649.861,-839.679,-610.707
7649.861,-839.679,-610.707
7285.199,-709.869,-488.731
7332.866,-714.513,-491.928
7418.221,-631.777,-403.477
7442.099,-633.811,-404.776
7676.943,-559.905,-320.421
7660.999,-558.742,-319.756
3324.467,-201.913,-96.814
3323.629,-161.41,-54.95
3327.624,-161.604,-55.016
3327.624,-161.604,-55.016
3333.764,-121.392,-13.217
3329.768,-121.246,-13.201
3313.778,-120.664,-13.137
3314.901,-80.463,28.48
3326.898,-80.754,28.583
3339.008,-40.529,70.597
3331.011,-40.432,70.428
3323.013,-40.335,70.259
3327.715,0.0,43.562
3327.715,0.0,43.562
3331.715,0.0,43.615
3323.737,-41.73,3.209
3323.737,-41.73,3.209
3331.736,-41.831,3.216
3322.745,-83.448,-37.094
3318.747,-83.347,-37.05
3326.744,-83.548,-37.138
3328.735,-125.441,-77.572
3320.742,-125.14,-77.385
3320.742,-125.14,-77.385
3333.697,-167.597,-118.219
3333.697,-167.597,-118.219
3333.64,-209.651,-158.835
3333.64,-209.651,-158.835
3329.652,-209.4,-158.645
3332.556,-251.741,-199.499
3336.537,-252.042,-199.737
3344.501,-252.643,-200.214
3330.444,-293.855,-240.198
3318.521,-292.803,-239.338
3326.47,-293.504,-239.912
3335.234,-336.779,-281.591
3335.234,-336.779,-281.591
3339.199,-337.18,-281.926
3334.996,-379.45,-322.804
3338.952,-379.9,-323.187
3342.909,-380.35,-323.57
3341.593,-423.202,-364.972
3345.538,-423.702,-365.404
3349.483,-424.201,-365.834
3351.011,-467.77,-407.892
3358.877,-468.868,-408.85
3351.444,-511.492,-450.112
3363.204,-513.287,-451.692
3363.204,-513.287,-451.692
3350.771,-555.353,-492.481
3354.677,-556.001,-493.055
3354.677,-556.001,-493.055
3341.209,-597.947,-533.741
3345.098,-598.643,-534.363
3348.988,-599.339,-534.984
3346.087,-643.434,-577.608
3346.087,-643.434,-577.608
3346.087,-643.434,-577.608
3338.208,-686.831,-619.622
3338.208,-686.831,-619.622
3338.208,-686.831,-619.622
3333.071,-731.054,-662.398
3340.743,-732.736,-663.923
3322.987,-774.452,-704.444
3326.801,-775.341,-705.252
3330.616,-776.23,-706.061
3315.599,-818.743,-747.315
3334.567,-823.427,-751.59
3345.948,-826.237,-754.156
3333.465,-869.957,-796.543
3341.007,-871.926,-798.345
3348.548,-873.894,-800.147
3331.115,-916.695,-841.711
3331.115,-916.695,-841.711
3338.609,-918.758,-843.605
3327.506,-963.623,-887.08
3311.54,-1007.349,-929.519
4650.726,-1624.62,-1508.131
4578.51,-1599.393,-1484.712
4506.294,-1574.166,-1461.295
4389.366,-1601.516,-1489.239
4353.564,-1588.453,-1477.091
4272.47,-1626.409,-1514.81
4279.567,-1629.111,-1517.326
4272.47,-1626.409,-1514.81
4169.753,-1654.436,-1543.222
4113.5,-1632.117,-1522.403
4025.18,-1663.114,-1553.495
3941.613,-1628.585,-1521.243
3899.829,-1611.321,-1505.117
3881.444,-1668.675,-1560.748
3860.761,-1659.783,-1552.431
3860.761,-1659.783,-1552.431
3786.405,-1692.493,-1584.994
3718.182,-1661.997,-1556.436
3690.892,-1649.799,-1545.012
3630.643,-1686.223,-1580.979
3596.901,-1670.552,-1566.286
3523.032,-1699.103,-1594.826
3482.998,-1679.795,-1576.703
3456.308,-1666.923,-1564.621
3396.104,-1699.897,-1597.254
3373.024,-1688.344,-1586.399
3356.538,-1680.092,-1578.646
3302.77,-1714.947,-1613.011
3286.484,-1706.491,-1605.058
3247.398,-1686.195,-1585.969
3171.13,-1707.395,-1607.441
3151.834,-1697.005,-1597.66
3129.32,-1684.884,-1586.247
3069.418,-1713.02,-1614.206
3050.373,-1702.392,-1604.189
2996.565,-1732.917,-1634.375
2987.171,-1727.485,-1629.252
2968.383,-1716.62,-1619.005
2902.056,-1738.559,-1641.061
2877.359,-1723.763,-1627.094
2865.009,-1716.365,-1620.111
2814.258,-1746.139,-1649.531
2786.876,-1729.149,-1633.481
2768.622,-1717.823,-1622.781
2717.972,-1746.274,-1650.921
2702.989,-1736.647,-1641.82
2685.009,-1725.095,-1630.899
2628.423,-1748.458,-1654.203
2616.623,-1740.608,-1646.777
2601.873,-1730.796,-1637.494
2551.191,-1756.929,-1663.395
2539.581,-1748.934,-1655.826
2480.042,-1768.068,-1675.084
2462.919,-1755.86,-1663.518
2457.211,-1751.791,-1659.663
2397.898,-1769.678,-1677.714
2378.266,-1755.19,-1663.979
2369.852,-1748.98,-1658.092
2316.416,-1769.773,-1678.873
2305.4,-1761.355,-1670.887
2297.137,-1755.042,-1664.899
2246.461,-1776.923,-1686.693
2232.945,-1766.231,-1676.545
2222.13,-1757.678,-1668.426
2174.198,-1780.688,-1691.276
2160.94,-1769.83,-1680.963
2147.683,-1758.972,-1670.651
2102.423,-1783.186,-1694.627
2092.028,-1774.369,-1686.249
2038.811,-1791.139,-1703.141
2031.175,-1784.43,-1696.762
2023.539,-1777.722,-1690.384
1970.457,-1793.505,-1706.322
1960.492,-1784.436,-1697.693
1953.019,-1777.634,-1691.222
1912.339,-1803.9,-1717.121
1905.031,-1797.006,-1710.558
1895.286,-1787.814,-1701.809
1837.642,-1797.087,-1711.519
1818.599,-1778.464,-1693.783
1809.077,-1769.153,-1684.915
1759.194,-1784.245,-1700.144
1756.87,-1781.888,-1697.898
1747.575,-1772.46,-1688.915
1693.249,-1781.923,-1698.765
1690.983,-1779.537,-1696.49
1641.192,-1792.975,-1710.12
1634.566,-1785.736,-1703.215
1632.357,-1783.323,-1700.914
1580.5,-1793.502,-1711.424
1571.899,-1783.742,-1702.109
1565.448,-1776.421,-1695.124
1520.268,-1793.057,-1711.782
1520.268,-1793.057,-1711.782
1516.085,-1788.124,-1707.072
1468.649,-1801.619,-1720.726
1464.587,-1796.636,-1715.967
1458.493,-1789.16,-1708.827
1415.094,-1806.915,-1726.543
1411.153,-1801.882,-1721.733
1403.269,-1791.816,-1712.114
