x,y,z
-570.522,1209.719,818.357
-594.404,1198.366,810.371
-594.404,1198.366,810.371
-594.404,1198.366,810.371
-620.351,1191.255,805.253
-620.351,1191.255,805.253
-646.175,1183.758,799.874
-647.823,1186.778,801.915
-650.295,1191.308,804.975
-677.855,1186.363,801.318
-678.712,1187.861,802.33
-681.279,1192.355,805.365
-708.06,1185.441,800.373
-709.835,1188.412,802.379
-712.497,1192.868,805.388
-739.344,1185.478,800.071
-741.181,1188.423,802.058
-744.854,1194.314,806.034
-772.734,1187.89,801.364
-775.582,1192.268,804.317
-777.48,1195.186,806.287
-805.462,1188.25,801.267
-807.421,1191.141,803.217
-835.401,1183.731,797.874
-839.442,1189.456,801.734
-842.472,1193.75,804.628
-869.548,1184.373,797.954
-872.668,1188.623,800.818
-875.788,1192.874,803.681
-903.966,1184.388,797.604
-906.105,1187.191,799.491
-911.454,1194.199,804.212
-941.936,1187.925,799.616
-945.234,1192.083,802.416
-949.63,1197.628,806.148
-976.936,1186.612,798.356
-981.449,1192.093,802.043
-984.833,1196.204,804.809
-1016.783,1190.064,800.29
-1022.567,1196.833,804.842
-1026.038,1200.895,807.574
-1054.692,1190.048,799.882
-1059.432,1195.396,803.477
-1090.471,1186.657,797.197
-1095.323,1191.937,800.744
-1100.175,1197.216,804.29
-1131.381,1187.801,797.548
-1136.343,1193.011,801.046
-1140.064,1196.918,803.67
-1170.121,1185.553,795.61
-1176.46,1191.975,799.92
-1184.066,1199.682,805.093
-1216.867,1190.141,798.248
-1224.634,1197.738,803.343
-1229.811,1202.803,806.74
-1260.183,1189.995,797.694
-1270.751,1199.974,804.383
-1278.676,1207.458,809.4
-1309.237,1193.868,799.82
-1313.278,1197.553,802.289
-1345.096,1184.596,793.126
-1351.959,1190.64,797.172
-1362.939,1200.31,803.647
-1397.724,1188.915,795.518
-1403.315,1193.671,798.7
-1410.304,1199.615,802.678
-1445.235,1187.396,793.985
-1456.615,1196.745,800.237
-1465.149,1203.757,804.925
-1498.877,1189.454,794.826
-1507.558,1196.343,799.429
-1519.133,1205.528,805.567
-1553.028,1190.321,794.85
-1564.793,1199.338,800.871
-1573.617,1206.102,805.388
-1607.651,1189.981,794.046
-1619.604,1198.828,799.95
-1656.644,1184.083,789.514
-1668.781,1192.758,795.298
-1680.917,1201.433,801.082
-1718.177,1185.628,789.922
-1730.494,1194.127,795.584
-1745.89,1204.751,802.662
-1789.627,1191.992,793.51
-1802.119,1200.313,799.049
-1814.612,1208.634,804.589
-1852.339,1190.542,791.865
-1871.337,1202.752,799.988
-1884.003,1210.893,805.401
-1921.929,1191.617,791.869
-1937.971,1201.563,798.479
-1954.014,1211.51,805.089
-1995.349,1192.982,792.031
-2008.348,1200.754,797.191
-2027.846,1212.411,804.93
-2072.673,1194.479,792.241
-2092.413,1205.855,799.787
-2137.319,1186.707,786.268
-2157.294,1197.798,793.616
-2173.94,1207.04,799.74
-2219.08,1186.427,785.22
-2239.284,1197.229,792.37
-2266.223,1211.632,801.903
-2318.468,1192.899,788.59
-2335.491,1201.657,794.38
-2352.513,1210.416,800.17
-2401.559,1188.342,784.615
-2418.762,1196.855,790.236
-2449.727,1212.177,800.352
-2502.507,1190.006,784.692
-2523.362,1199.923,791.231
-2551.168,1213.145,799.95
-2618.252,1195.52,787.236
-2653.35,1211.546,797.789
-2667.389,1217.956,802.011
-2557.808,1120.452,736.717
-2566.519,1077.502,707.358
-2552.221,1071.499,703.417
-2548.646,1069.998,702.433
-2566.986,1031.736,676.167
-2563.381,1030.287,675.218
-2556.171,1027.389,673.318
-2569.945,987.676,646.113
-2566.31,986.279,645.199
-2559.041,983.485,643.372
-2568.166,942.493,615.342
-2560.839,939.804,613.587
-2560.839,939.804,613.587
-2568.96,898.947,585.661
-2557.886,895.072,583.136
-2576.136,858.135,557.776
-2568.701,855.658,556.166
-2564.983,854.42,555.36
-2578.631,816.197,529.172
-2571.145,813.828,527.636
-2567.403,812.643,526.868
-2580.143,774.442,500.704
-2595.209,778.964,503.627
-2610.276,783.487,506.552
-2667.84,757.637,488.334
-2569.312,729.656,470.299
-2561.198,686.433,440.931
-2549.764,683.369,438.962
-2552.049,643.66,411.879
-2544.385,641.727,410.642
-2544.385,641.727,410.642
-2553.437,604.085,384.898
-2557.288,604.997,385.479
-2557.288,604.997,385.479
-2584.89,571.504,362.366
-2608.108,576.637,365.622
-2639.065,583.482,369.962
-2709.013,557.384,351.445
-2903.514,553.233,346.579
-3598.172,685.592,429.497
-3588.228,629.537,391.404
-3592.145,630.224,391.831
-3615.649,634.348,394.395
-3616.33,580.274,357.541
-3577.023,573.967,353.656
-3549.507,569.552,350.935
-3580.345,521.198,317.662
-3600.06,524.068,319.411
-2700.737,353.183,212.384
-2708.645,354.217,213.006
-2719.399,315.592,186.573
-2739.219,317.892,187.934
-2763.004,320.653,189.565
-2784.961,282.396,163.266
-2816.745,285.619,165.13
-3594.242,312.01,174.971
-3578.321,310.628,174.196
-3607.888,260.73,139.885
-3603.901,260.442,139.73
